,end station name,end station id,end station latitude,end station longitude,count
191,Broadway & Berry St,389.0,40.71044554,-73.96525063,26406
192,Broadway & E 14 St,285.0,40.73454567,-73.99074142,114178
193,Broadway & E 22 St,402.0,40.7403432,-73.98955109,123146
194,Broadway & Furman Ave,3825.0,40.68139,-73.90756,28
195,Broadway & Hancock St,3831.0,40.68663,-73.9168,99
196,Broadway & Kosciuszko St,3837.0,40.69329,-73.92852,409
197,Broadway & Madison St,3879.0,40.68822,-73.91966,211
198,Broadway & Moylan Pl,3547.0,40.8143256,-73.9590255,16231
199,Broadway & Roebling St,3078.0,40.70924826276157,-73.96063148975372,21815
200,Broadway & W 122 St,3545.0,40.8120562,-73.9612547,6053
201,Broadway & W 25 St,3641.0,40.74286877312112,-73.98918628692627,88210
202,Broadway & W 29 St,486.0,40.7462009,-73.98855723,71764
203,Broadway & W 32 St,498.0,40.74854862,-73.98808416,17288
204,Broadway & W 36 St,267.0,40.75097711,-73.98765428,29892
205,Broadway & W 37 St,362.0,40.75172632,-73.98753523,37034
206,Broadway & W 38 St,533.0,40.75299641,-73.98721619,45652
207,Broadway & W 41 St,465.0,40.75513557,-73.98658032,83413
208,Broadway & W 49 St,173.0,40.76068327096592,-73.9845272898674,68953
209,Broadway & W 51 St,500.0,40.76228826,-73.98336183,40304
210,Broadway & W 53 St,469.0,40.76344058,-73.98268129,42253
211,Broadway & W 56 St,468.0,40.7652654,-73.98192338,67081
212,Broadway & W 60 St,499.0,40.76915505,-73.98191841,99931
213,Broadway & Whipple St,3067.0,40.7016657,-73.9437303,9117
214,Brooklyn Bridge Park - Pier 2,3782.0,40.698458,-73.997178,7419
215,Brunswick St,3209.0,40.7241765,-74.0506564,1
216,Bus Slip & State St,427.0,40.701907,-74.013942,29511
217,Bushwick Ave & Dekalb Ave,3842.0,40.69502,-73.92825,761
218,Bushwick Ave & Forrest St,3822.0,40.70076,-73.93641,414
219,Bushwick Ave & Furman Ave,3871.0,40.68281,-73.90623,45
220,Bushwick Ave & Harman St,3838.0,40.69356,-73.92524,292
221,Bushwick Ave & Linden St,3836.0,40.69146,-73.92146,212
222,Bushwick Ave & McKibbin St,3764.0,40.705517,-73.93936,2484
223,Bushwick Ave & Powers St,3083.0,40.71247661,-73.94100005,9240
224,Bushwick Ave & Stagg St,3765.0,40.709897,-73.94008,1445
225,Butler St & Court St,3303.0,40.6849894,-73.99440329,9946
226,Cadman Plaza E & Johnson St,3723.0,40.69531727766904,-73.99015724658966,12987
227,Cadman Plaza E & Red Cross Pl,321.0,40.69991755,-73.98971773,25317
228,Cadman Plaza E & Tillary St,232.0,40.69597683,-73.99014892,1
229,Cadman Plaza West & Montague St,314.0,40.69383,-73.990539,19197
230,Calyer St & Jewel St,3818.0,40.72984,-73.94839,861
231,Cambridge Pl & Gates Ave,3049.0,40.68488,-73.96304,9208
232,Canal St & Rutgers St,307.0,40.71427487,-73.98990025,62730
233,Carlton Ave & Dean St,3537.0,40.6809741,-73.9710097,13461
234,Carlton Ave & Flushing Ave,242.0,40.697787,-73.973736,13356
235,Carlton Ave & Park Ave,419.0,40.69580705,-73.97355569,11136
236,Carmine St & 6 Ave,368.0,40.73038599,-74.00214988,77932
237,Carroll St & 5 Ave,3364.0,40.6751622,-73.9814832,15302
238,Carroll St & 6 Ave,3361.0,40.6740886,-73.9787282,12779
239,Carroll St & Bond St,3377.0,40.6786115,-73.99037292,12868
240,Carroll St & Columbia St,3389.0,40.6830456,-74.00348559,11494
241,Carroll St & Franklin Ave,3590.0,40.6679411,-73.9588,2423
242,Carroll St & Smith St,3382.0,40.680611,-73.99475825,19553
243,Carroll St & Washington Ave,3587.0,40.6686744,-73.9618148,3869
244,Cathedral Pkwy & Broadway,3383.0,40.804213,-73.96699104,17295
245,Catherine St & Monroe St,2009.0,40.71117444,-73.99682619,25594
246,Cedar St & Evergreen Ave,3847.0,40.69671,-73.92807,156
247,Cedar St & Myrtle Ave,3761.0,40.697842,-73.926241,6060
248,Center Blvd & 48 Ave,3613.0,40.745038,-73.957539,8662
249,Center Blvd & 51 Ave,3726.0,40.74336608027021,-73.95960688591003,8956
250,Central Ave & Covert St,3864.0,40.68929,-73.90951,163
251,Central Ave & Decatur St,3829.0,40.6882,-73.90798,101
252,Central Ave & Flushing Ave,3770.0,40.702831,-73.9333,3641
253,Central Ave & Himrod St,3846.0,40.69676,-73.92302,212
254,Central Ave & Melrose St,3907.0,40.70112,-73.93039,35
255,Central Ave & Starr Street,3776.0,40.700003,-73.92834,4636
256,Central Ave & Weirfield St,3832.0,40.69055,-73.91181,160
257,Central Ave & Woodbine St,3863.0,40.69296,-73.91605,290
258,Central Park North & Adam Clayton Powell Blvd,3374.0,40.799484,-73.955613,37852
259,Central Park S & 6 Ave,2006.0,40.76590936,-73.97634151,73975
260,Central Park W & W 96 St,3295.0,40.79127,-73.964839,35679
261,Central Park West & W 100 St,3320.0,40.79406660818552,-73.96286845207214,21474
262,Central Park West & W 102 St,3341.0,40.795346,-73.96186,9594
263,Central Park West & W 68 St,3163.0,40.7734066,-73.97782542,46583
264,Central Park West & W 72 St,3165.0,40.77579376683666,-73.9762057363987,55856
265,Central Park West & W 76 St,3160.0,40.77896784,-73.97374737,32501
266,Central Park West & W 82 St,3810.0,40.782593,-73.971211,10049
267,Central Park West & W 85 St,3168.0,40.78472675,-73.96961715,41238
268,Centre St & Chambers St,387.0,40.71273266,-74.0046073,61562
269,Centre St & Seneca Ave,3884.0,40.69969,-73.9022,10
270,Centre St & Worth St,386.0,40.71494807,-74.00234482,24955
271,Cherry St,332.0,40.71219906,-73.97948148,24951
272,Christopher St & Greenwich St,358.0,40.73291553,-74.00711384,101823
273,City Hall,3185.0,40.7177325,-74.043845,10
274,Clark St & Henry St,391.0,40.69760127,-73.99344559,26809
275,Classon Ave & St Marks Ave,3562.0,40.6765198,-73.9596082,12788
276,Clermont Ave & Lafayette Ave,420.0,40.68764484,-73.96968902,9924
277,Clermont Ave & Park Ave,421.0,40.69573398,-73.97129668,9079
278,Cleveland Pl & Spring St,151.0,40.722103786686034,-73.99724900722504,85294
279,Cliff St & Fulton St,3701.0,40.70831794366396,-74.00504082441329,12300
280,Cliff St & Fulton St,3783.0,40.70838,-74.00495,19104
281,Cliff St & Fulton St (Old),3701.0,40.70831794366396,-74.00504082441329,1629
282,Clinton Ave & Flushing Ave,343.0,40.69794,-73.96986848,9704
283,Clinton Ave & Myrtle Ave,366.0,40.693261,-73.968896,21604
284,Clinton St & 4 Place,3396.0,40.6783563,-74.00014502,9878
285,Clinton St & Centre St,3326.0,40.67434,-74.00194698,2950
286,Clinton St & Grand St,350.0,40.71559509,-73.9870295,56102
287,Clinton St & Joralemon St,143.0,40.69239502,-73.99337909,24639
288,Clinton St & Union St,3321.0,40.6831164,-73.99785267,12290
289,Coffey St & Conover St,3348.0,40.677236,-74.015665,6371
290,Columbia Heights & Cranberry St,216.0,40.70037867,-73.99548059,8485
291,Columbia St & Degraw St,3422.0,40.6859296,-74.00242364,11465
292,Columbia St & Kane St,3311.0,40.68763155,-74.0016256,10055
293,Columbia St & Lorraine St,3333.0,40.6747055,-74.0075572,1875
294,Columbia St & Rivington St,342.0,40.71739973,-73.98016555,23018
295,Columbia St & W 9 St,3394.0,40.6769993,-74.00647134,3281
296,Columbus Ave & W 103 St,3302.0,40.7969347,-73.9643412291,4479
297,Columbus Ave & W 72 St,3164.0,40.7770575,-73.97898475,51822
298,Columbus Ave & W 95 St,3301.0,40.7919557,-73.968087,33257
299,Columbus Drive,3275.0,40.71835519823214,-74.03891444206238,4
300,Commerce St & Van Brunt St,3392.0,40.6812117,-74.00860912,4249
301,Concord St & Bridge St,278.0,40.69766564,-73.98476437,9805
302,Congress St & Clinton St,3408.0,40.6881529,-73.99520919,17178
303,Cooper Square & Astor Pl,3263.0,40.72951496224949,-73.99075269699097,85364
304,Court St & Nelson St,3397.0,40.6763947,-73.99869893,8764
305,Court St & State St,3402.0,40.6902375,-73.99203074,27566
306,Crescent St & 30 Ave,3614.0,40.768692,-73.9249574,5234
307,Crescent St & 34 Ave,3575.0,40.76108,-73.930562,4914
308,Crescent St & 35 Ave,3566.0,40.7596276,-73.9321455,3553
309,Crescent St & Broadway,3592.0,40.7633589,-73.9286471,8052
310,Crescent St & Ditmars Blvd,3530.0,40.7787185,-73.9145645,3964
311,Crown St & Bedford Ave,3631.0,40.666563,-73.956741,1465
312,Cumberland St & Lafayette Ave,416.0,40.68753406,-73.97265183,14524
313,Cypress Ave & George St,3878.0,40.69812,-73.90271,45
314,Cypress Ave & Palmetto St,3895.0,40.70157340873792,-73.90876293182373,55
315,DeKalb Ave & Franklin Ave,3755.0,40.69064807082943,-73.95746178925037,7688
316,DeKalb Ave & Hudson Ave,324.0,40.689888,-73.981013,30177
317,DeKalb Ave & S Portland Ave,241.0,40.68981035,-73.97493121,16811
318,DeKalb Ave & Skillman St,409.0,40.6906495,-73.95643107,1328
319,DeKalb Ave & Vanderbilt Ave,258.0,40.68940747,-73.96885458,16506
320,Dean St & 4 Ave,467.0,40.68312489,-73.97895137,25928
321,Dean St & Franklin Ave,3673.0,40.67759206937376,-73.955637216568,11250
322,Dean St & Hoyt St,3410.0,40.6864442,-73.98759104,10135
323,Degraw St & Hoyt St,3332.0,40.68199044270703,-73.99079024791718,8401
324,Degraw St & Smith St,3329.0,40.6829151,-73.99318208,12915
325,Devoe St & Lorimer St,3453.0,40.71335226222875,-73.9491033554077,16552
326,Devoe St & Morgan Ave,3772.0,40.713811,-73.93515,2541
327,Ditmars Blvd & 19 St,3532.0,40.78145,-73.9183302,7112
328,Division Av & Hooper St,3714.0,40.70684203101325,-73.9544353965357,8312
329,Division Ave & Hooper St,3714.0,40.70684203101325,-73.9544353965357,336
330,Division Ave & Marcy Ave,3075.0,40.70708701,-73.95796783,4200
331,Division St & Bowery,296.0,40.71413089,-73.9970468,36030
332,Division St & Bowery (old),296.0,40.71413089,-73.9970468,2100
333,Dock 72 Way & Market St,3787.0,40.69985,-73.97141,4179
334,Douglass St & 3 Ave,3420.0,40.6802133,-73.98432695,15986
335,Douglass St & 4 Ave,3419.0,40.6792788,-73.98154004,12129
336,Driggs Ave & Lorimer St,3102.0,40.72179134,-73.9504154,13570
337,Driggs Ave & N 9 St,3715.0,40.71816969454208,-73.95520135760307,31865
338,Driggs Ave & N Henry St,3106.0,40.72325,-73.94308,16493
339,Duane St & Greenwich St,276.0,40.71748752,-74.0104554,21852
340,Duffield St & Willoughby St,390.0,40.69221589,-73.9842844,20193
341,Dwight St & Van Dyke St,3337.0,40.67363551341504,-74.01195555925369,2987
342,E 10 St & 5 Ave,280.0,40.73331967,-73.99510132,40164
343,E 10 St & Avenue A,445.0,40.72740794,-73.98142006,73041
344,E 102 St & 1 Ave,3351.0,40.7869946,-73.94164802,20192
345,E 102 St & Park Ave,3363.0,40.7904828,-73.95033068,8935
346,E 103 St & Lexington Ave,3379.0,40.7903051,-73.94755757,12634
347,E 106 St & 1 Ave,3391.0,40.7892529,-73.93956237,7336
348,E 106 St & Lexington Ave,3424.0,40.791976,-73.945993,7992
349,E 106 St & Madison Ave,3387.0,40.7934337,-73.94945003,9019
350,E 109 St & 3 Ave,3390.0,40.79329668,-73.9432083,9091
351,E 11 St & 1 Ave,326.0,40.72953837,-73.98426726,61580
352,E 11 St & 2 Ave,237.0,40.73047309,-73.98672378,57536
353,E 11 St & Avenue B,3718.0,40.72746420692392,-73.97950418293476,45685
354,E 11 St & Broadway,357.0,40.73261787,-73.99158043,6964
355,E 110 St & Madison Ave,3400.0,40.7961535,-73.94782145,17015
356,E 114 St & 1 Ave,3495.0,40.7945663,-73.9362541,7088
357,E 115 St & Lexington Ave,3494.0,40.797911,-73.9423,9514
358,E 115 St & Madison Ave,3500.0,40.7989445,-73.944846,6426
359,E 116 St & 2 Ave,3490.0,40.796879,-73.937261,5504
360,E 118 St & 1 Ave,3491.0,40.79747,-73.93504,8457
361,E 118 St & 3 Ave,3493.0,40.799139,-73.9389152,8346
362,E 118 St & Madison Ave,3501.0,40.8014866,-73.9442507,7299
363,E 118 St & Park Ave,3492.0,40.8005385,-73.9419949,4341
364,E 12 St & 3 Ave,483.0,40.73223272,-73.98889957,42991
365,E 12 St & 4 Av,3788.0,40.73269,-73.98974,31941
366,E 123 St & Lexington Ave,3504.0,40.8029263,-73.9379,7203
367,E 128 St & Madison Ave,3622.0,40.80756,-73.939182,5980
368,E 13 St & Avenue A,3711.0,40.72966729392978,-73.98067966103554,79154
369,E 15 St & 3 Ave,297.0,40.734232,-73.986923,65760
370,E 16 St & 5 Ave,496.0,40.73726186,-73.99238967,67601
371,E 16 St & Irving Pl,3463.0,40.735367055605394,-73.98797392845154,43069
372,E 17 St & Broadway,497.0,40.73704984,-73.99009296,125466
373,E 19 St & 3 Ave,325.0,40.73624527,-73.98473765,43400
374,E 2 St & 2 Ave,403.0,40.72502876,-73.99069656,54077
375,E 2 St & Avenue A,3656.0,40.72307749068673,-73.98583620786667,56860
376,E 2 St & Avenue B,301.0,40.72217444,-73.98368779,57320
377,E 2 St & Avenue C,150.0,40.7208736,-73.98085795,35465
378,E 20 St & 2 Ave,461.0,40.73587678,-73.98205027,61649
379,E 20 St & FDR Drive,487.0,40.73314259,-73.97573881,55463
380,E 20 St & Park Ave,503.0,40.73827428,-73.98751968,55951
381,E 23 St & 1 Ave,545.0,40.736502,-73.97809472,61032
382,E 24 St & Park Ave S,491.0,40.74096374,-73.98602213,85079
383,E 25 St & 1 Ave,174.0,40.7381765,-73.97738662,40997
384,E 25 St & 2 Ave,507.0,40.73912601,-73.97973776,63259
385,E 27 St & 1 Ave,2012.0,40.739445,-73.976806,41145
386,E 30 St & Park Ave S,546.0,40.74444921,-73.98303529,45548
387,E 31 St & 3 Ave,476.0,40.74394314,-73.97966069,56173
388,E 32 St & Park Ave,472.0,40.7457121,-73.98194829,67686
389,E 33 St & 1 Ave,3687.0,40.74322681432173,-73.97449783980846,63938
390,E 33 St & 5 Ave,526.0,40.74765947,-73.98490707,51650
391,E 35 St & 3 Ave,3431.0,40.746524,-73.977885,2690
392,E 39 St & 2 Ave,518.0,40.74780373,-73.9734419,61256
393,E 39 St & 3 Ave,167.0,40.7489006,-73.97604882,51987
394,E 4 St & 2 Ave,439.0,40.7262807,-73.98978041,60302
395,E 41 St & Madison Ave,3235.0,40.752165280621966,-73.97992193698882,41675
