,end station name,end station id,end station latitude,end station longitude,count
430,Driggs Ave & N Henry St,3106,40.72325,-73.94308,685
431,Duane St & Greenwich St,276,40.71748752,-74.0104554,827
432,Duffield St & Willoughby St,390,40.69221589,-73.9842844,969
433,Dwight St & Van Dyke St,3337,40.67363551341504,-74.01195555925369,296
434,E 10 St & Avenue A,445,40.72740794,-73.98142006,2987
435,E 102 St & 1 Ave,3351,40.7869946,-73.94164802,1060
436,E 102 St & Park Ave,3363,40.7904828,-73.95033068,757
437,E 103 St & Lexington Ave,3379,40.7903051,-73.94755757,788
438,E 106 St & 1 Ave,3391,40.7892529,-73.93956237,687
439,E 106 St & Lexington Ave,3424,40.791976,-73.945993,685
440,E 106 St & Madison Ave,3387,40.7934337,-73.94945003,569
441,E 109 St & 3 Ave,3390,40.79329668,-73.9432083,545
442,E 11 St & 1 Ave,326,40.72953837,-73.98426726,2346
443,E 11 St & 2 Ave,237,40.73047309,-73.98672378,2846
444,E 11 St & Avenue B,3718,40.72746420692392,-73.97950418293476,1844
445,E 110 St & Madison Ave,3400,40.7961535,-73.94782145,1225
446,E 114 St & 1 Ave,3495,40.7945663,-73.9362541,440
447,E 115 St & Lexington Ave,3494,40.797911,-73.9423,720
448,E 115 St & Madison Ave,3500,40.7989445,-73.944846,436
449,E 116 St & 2 Ave,3490,40.796879,-73.937261,557
450,E 118 St & 1 Ave,3491,40.79747,-73.93504,641
451,E 118 St & 3 Ave,3493,40.799139,-73.9389152,704
452,E 118 St & Madison Ave,3501,40.8014866,-73.9442507,576
453,E 118 St & Park Ave,3492,40.8005385,-73.9419949,315
454,E 12 St & 3 Ave,483,40.73223272,-73.98889957,1936
455,E 12 St & Ave C,3736,40.727243,-73.976831,149
456,E 123 St & Lexington Ave,3504,40.8029263,-73.9379,253
457,E 128 St & 3 Ave,3988,40.805631,-73.934077,22
458,E 128 St & Madison Ave,3622,40.80756,-73.939182,262
459,E 13 St & Avenue A,3711,40.72966729392978,-73.98067966103554,4986
460,E 132 St & Madison Ave,3920,40.810224,-73.937195,302
461,E 133 St & Cypress Pl,3938,40.80262,-73.9174,24
462,E 134 St & Walnut Ave,3940,40.800425,-73.911034,30
463,E 135 St & St Ann's Ave,3937,40.805089,-73.918889,118
464,E 138 St & 5 Av,4017,40.81449,-73.936153,328
465,E 138 St & Canal St W,3925,40.812304,-73.929153,59
466,E 138 St & Cypress Ave,3948,40.805559,-73.914718,66
467,E 138 St & Grand Concourse,4021,40.813224,-73.930605,73
468,E 138 St & Willow Ave,3947,40.804168,-73.911545,63
469,E 141 St & Jackson Ave,3952,40.806896,-73.911837,57
470,E 141 St & St Ann's Ave,3951,40.808633,-73.916124,127
471,E 142 St & 3 Ave,3930,40.812735,-73.923697,54
472,E 144 St & Brook Ave,3957,40.811675,-73.917037,65
473,E 147 St & Bergen Ave,4006,40.814673,-73.91839,124
474,E 149 St & Eagle Ave,3965,40.814046,-73.91186,65
475,E 149 St & Jackson Ave,3987,40.813135,-73.909235,119
476,E 149 St & Morris Ave,3986,40.81734,-73.922962,317
477,E 149 St & Park Ave,4186,40.818154,-73.925294,22
478,E 15 St & 3 Ave,297,40.734232,-73.986923,2954
479,E 150 St & Gerard Ave,4076,40.820089,-73.928947,140
480,E 153 St & E 157 St,4101,40.826677,-73.929327,67
481,E 155 St & Courtlandt Ave,4032,40.82057,-73.917579,36
482,E 156 & Brook Ave,3976,40.819823,-73.912411,233
483,E 157 St & River Ave,4126,40.825737,-73.927311,142
484,E 158 St & Melrose Ave,3972,40.822215,-73.914688,51
485,E 16 St & 5 Ave,496,40.73726186,-73.99238967,2504
486,E 16 St & Irving Pl,3463,40.735367055605394,-73.98797392845154,1177
487,E 160 St & Tinton Ave,3985,40.820302,-73.903944,31
488,E 161 St & Park Ave,4198,40.824811,-73.916407,105
489,E 161 St & River Ave,4125,40.827883,-73.927111,323
490,E 163 St & Tiffany St,4147,40.821075,-73.895069,32
491,E 163 St & Union Ave,4140,40.822545,-73.901824,34
492,E 165 St & Clay Ave,4165,40.82809,-73.91288,78
493,E 165 St & Fox St,4153,40.82394,-73.894025,30
494,E 165 St & Jerome Ave,4095,40.83263,-73.925101,19
495,E 167 St & Bryant Ave,4204,40.826706,-73.888719,48
496,E 167 St & Clay Ave,4195,40.83094,-73.91125,65
497,E 167 St & Franklin Ave,4149,40.82895,-73.90521,14
498,E 169 St & Fox St,4155,40.827184,-73.893721,32
499,E 169 St & Webster Ave,4099,40.834015,-73.908863,55
500,E 17 St & Broadway,497,40.73704984,-73.99009296,5804
501,E 170 St & Clay Ave,4107,40.837213,-73.908345,33
502,E 170 St & Sheridan Ave,4308,40.838315,-73.912604,19
503,E 170 St & Webster Ave,4249,40.83617913677475,-73.90730146322765,103
504,E 171 St & Webster Ave,4175,40.838379,-73.905838,23
505,E 174 St & Longfellow Ave,4164,40.836274,-73.884308,76
506,E 174 St & Walton Ave,4200,40.844811,-73.912042,82
507,E 19 St & 3 Ave,325,40.73624527,-73.98473765,2296
508,E 2 St & 2 Ave,403,40.72502876,-73.99069656,2400
509,E 2 St & Avenue A,3656,40.72307749068673,-73.98583620786667,2729
510,E 2 St & Avenue B,301,40.72217444,-73.98368779,2563
511,E 2 St & Avenue C,150,40.7208736,-73.98085795,1731
512,E 20 St & 2 Ave,461,40.73587678,-73.98205027,2973
513,E 20 St & FDR Drive,487,40.73314259,-73.97573881,2273
514,E 20 St & Park Ave,503,40.73827428,-73.98751968,2305
515,E 23 St & 1 Ave,545,40.736502,-73.97809472,3105
516,E 25 St & 1 Ave,174,40.7381765,-73.97738662,1994
517,E 25 St & 2 Ave,507,40.73912601,-73.97973776,3040
518,E 27 St & 1 Ave,2012,40.739445,-73.976806,4665
519,E 27 St & Park Ave S,4111,40.74275179648995,-73.9847157150507,452
520,E 30 St & Park Ave S,546,40.74444921,-73.98303529,1602
521,E 31 St & 3 Ave,476,40.74394314,-73.97966069,3198
522,E 32 St & Park Ave,472,40.7457121,-73.98194829,2454
523,E 33 St & 1 Ave,3687,40.74322681432173,-73.97449783980846,5122
524,E 33 St & 5 Ave,526,40.74765947,-73.98490707,2109
525,E 39 St & Lexington Ave,4120,40.7494985460252,-73.97729203113158,2829
526,E 4 St & 2 Ave,439,40.7262807,-73.98978041,2436
527,E 41 St & Madison Ave,3235,40.752165280621966,-73.97992193698882,1398
528,E 43 St & 2 Ave,2017,40.75022392,-73.97121414,1488
529,E 43 St & 5 Ave,3680,40.754120810779256,-73.98025184869766,1067
530,E 44 St & 2 Ave,3462,40.75118387463277,-73.97138714790344,908
531,E 44 St & Lexington Ave,4240,40.752643,-73.974996,576
532,E 45 St & 3 Ave,440,40.75255434,-73.97282625,1133
533,E 47 St & 1 Ave,516,40.75206862,-73.96784384,1051
534,E 47 St & 2 Ave,164,40.75323098,-73.97032517,1422
535,E 47 St & Park Ave,359,40.75510267,-73.97498696,1811
536,E 48 St & 3 Ave,228,40.7546011026,-73.971878855,1193
537,E 48 St & 5 Ave,3233,40.75724567911726,-73.97805914282799,1855
538,E 5 St & Avenue C,393,40.72299208,-73.97995466,1346
539,E 50 St & Park Ave,4239,40.757334,-73.974235,510
540,E 51 St & 1 Ave,454,40.75455731,-73.96592976,1517
541,E 51 St & 2 Ave,3815,40.755293,-73.967641,1582
542,E 51 St & Lexington Ave,522,40.75714758,-73.97207836,1070
543,E 53 St & 3 Ave,3459,40.75763227739443,-73.96930575370789,1299
544,E 53 St & Lexington Ave,367,40.75828065,-73.97069431,1159
545,E 53 St & Madison Ave,456,40.7597108,-73.97402311,1657
546,E 54 St & 1 Ave,4279,40.756265,-73.964179,1118
547,E 55 St & 2 Ave,385,40.75797322,-73.96603308,2106
548,E 56 St & 3 Ave,464,40.75934501,-73.96759673,1255
549,E 56 St & Madison Ave,3814,40.761573,-73.972628,1260
550,E 58 St &  1 Ave (NW Corner),3734,40.759125,-73.962658,1583
551,E 58 St & 1 Ave (NE Corner),3243,40.75892386377695,-73.96226227283478,733
552,E 58 St & 3 Ave,305,40.76095756,-73.96724467,3084
553,E 58 St & Madison Ave,3457,40.76302594280519,-73.97209525108337,1134
554,E 59 St & Madison Ave,3132,40.76350532,-73.97109243,1458
555,E 6 St & Avenue B,317,40.72453734,-73.98185424,2739
556,E 6 St & Avenue D,411,40.72228087,-73.97668709,2109
557,E 60 St & York Ave,2022,40.759107,-73.959223,835
558,E 63 St & 3 Ave,3898,40.763954,-73.9646,1180
559,E 65 St & 2 Ave,3376,40.76471851944339,-73.96222069859505,1533
560,E 66 St & Madison Ave,3355,40.76800889305947,-73.96845281124115,799
561,E 67 St & Park Ave,3231,40.76780080148132,-73.96592080593109,627
562,E 68 St & 3 Ave,3131,40.76712840349542,-73.96224617958069,1081
563,E 68 St & Madison Ave,3359,40.7691572,-73.96703464,541
564,E 7 St & Avenue A,432,40.72621788,-73.98379855,3103
565,E 72 St & Park Ave,3139,40.77118287540658,-73.96409422159195,1218
566,E 72 St & York Ave,3156,40.76663814,-73.95348296,3515
567,E 74 St & 1 Ave,3372,40.7689738,-73.95482273,2466
568,E 75 St & 3 Ave,3135,40.77112927,-73.95772297,1334
569,E 76 St & Park Ave,3378,40.773763,-73.96222088,1627
570,E 77 St & 3 Ave,3154,40.77314236,-73.95856158,1690
571,E 78 St & 2 Ave,3370,40.7727966,-73.95577801,1059
572,E 81 St & 2 Ave,3671,40.77477944895728,-73.95427465438843,1622
573,E 81 St & 3 Ave,3146,40.77573034,-73.9567526,1379
574,E 81 St & Park Ave,3144,40.77677702,-73.9590097,723
575,E 81 St & York Ave,3151,40.7728384,-73.94989233,1583
576,E 82 St & East End Ave,3369,40.7724607,-73.9468208,1145
577,E 84 St & 1 Ave,3148,40.77565541,-73.95068615,2202
578,E 84 St & Park Ave,3145,40.77862688,-73.95772073,1160
579,E 85 St & 3 Ave,3147,40.77801203,-73.95407149,2999
580,E 85 St & York Ave,3150,40.77536905,-73.94803392,1165
581,E 88 St & 1 Ave,3288,40.778301,-73.9488134,2154
582,E 88 St & Park Ave,3284,40.781410700190015,-73.95595908164978,1108
583,E 89 St & 3 Ave,3286,40.7806284,-73.9521667,1808
584,E 89 St & York Ave,3290,40.7779453,-73.946041,1626
585,E 9 St & Avenue C,394,40.72521311,-73.97768752,1696
586,E 91 St & 2 Ave,3305,40.78112229934166,-73.94965589046478,1920
587,E 91 St & Park Ave,3294,40.7835016,-73.955327,1254
588,E 93 St & 2 Ave,3296,40.782454175279874,-73.9489196240902,996
589,E 95 St & 3 Ave,3325,40.7849032,-73.950503,829
590,E 97 St & 3 Ave,3309,40.7859201,-73.94860294,357
591,E 97 St & Madison Ave,3336,40.787801,-73.953559,1519
592,E 98 St & Park Ave,3299,40.78813,-73.95206,784
593,East End Ave & E 86 St,3157,40.77518615,-73.94446054,852
594,Eastern Pkwy & Franklin Ave,3584,40.6707767,-73.9576801,734
595,Eastern Pkwy & Washington Ave,3583,40.6716493,-73.9631145,574
596,Edgecombe Ave & W 141 St,4004,40.820681,-73.945144,570
597,Edgecombe Ave & W 145 St,3959,40.823498,-73.94386,478
598,Edgecombe Ave & W 150 St,4025,40.826881,-73.941427,99
599,Edgecombe Ave & W 167 St,4074,40.838191,-73.936085,81
600,Eldert St & Bushwick Ave,3828,40.68652,-73.91321,69
601,Emerson Pl & Myrtle Ave,354,40.69363137,-73.96223558,852
602,Engert Ave & McGuinness Blvd,3857,40.72158,-73.94546,293
603,Evergreen Ave & Noll St,3821,40.70106,-73.93318,204
604,FDR Drive & E 35 St,501,40.744219,-73.97121214,2956
605,Faile St & Garrison Ave,4154,40.820578,-73.888271,15
606,Fairview Ave & Linden St,3902,40.70694,-73.90632,92
607,Flushing Ave & Vanderbilt Ave,3648,40.69795031569544,-73.97077560424805,1111
608,Flushing Ave & Woodward Ave,3887,40.71246,-73.91873,177
609,Forest Ave & Summerfield St,3876,40.69922,-73.89795,257
610,Forsyth St & Broome St,531,40.71893904,-73.99266288,2435
611,Forsyth St & Canal St,412,40.7158155,-73.99422366,2581
612,Fort Washington Ave & W 173 St,4061,40.84522,-73.940493,206
613,Fort Washington Ave & W 183 St,4068,40.852252,-73.937854,378
614,Franklin Ave & E 169 St,4212,40.83171,-73.90208,44
615,Franklin Ave & Myrtle Ave,372,40.694546087246025,-73.95801365375519,387
616,Franklin Ave & St Marks Ave,3569,40.6758324,-73.9561677,460
617,Franklin St & Dupont St,3117,40.73564,-73.95866,995
618,Franklin St & W Broadway,79,40.71911552,-74.00666661,1067
619,Frederick Douglass Blvd & Harlem River Dr,4028,40.830702,-73.936371,109
620,Frederick Douglass Blvd & W 112 St,3553,40.801694,-73.957145,1636
621,Frederick Douglass Blvd & W 115 St,3630,40.8038654,-73.9559308,1067
622,Frederick Douglass Blvd & W 117 St,3534,40.805159,-73.954692,1879
623,Frederick Douglass Blvd & W 129 St,3531,40.8125511,-73.9492286,335
624,Frederick Douglass Blvd & W 145 St,4220,40.823061,-73.941928,383
625,Freeman St & Reverend James A Polite Ave,4158,40.830529,-73.894717,52
626,Freeman St & Southern Blvd,4179,40.830051,-73.892103,79
627,Front St & Gold St,418,40.70224,-73.982578,741
628,Front St & Jay St,3804,40.702461,-73.986842,1214
629,Front St & Maiden Ln,351,40.70530954,-74.00612572,1032
630,Front St & Washington St,2000,40.70255088,-73.98940236,1895
631,Frost St & Debevoise Ave,3855,40.71882,-73.93948,212
632,Frost St & Meeker Ave,3727,40.71766197083994,-73.94880026578903,348
633,Fulton Ave & E 168 St,4152,40.830471,-73.904556,37
634,Fulton Ave & E 172 St,4183,40.839229,-73.899047,19
635,Fulton Ave & St. Paul's Pl,4156,40.83545,-73.90153,43
636,Fulton St & Adams St,3440,40.69241829257847,-73.98949474096298,1115
637,Fulton St & Broadway,319,40.711066,-74.009447,2033
638,Fulton St & Clermont Ave,397,40.68415748,-73.96922273,593
639,Fulton St & Irving Pl,3789,40.68186,-73.959432,569
640,Fulton St & Utica Ave,3042,40.6794268,-73.9298911,529
641,Fulton St & Waverly Ave,3637,40.68323865460341,-73.96599590778351,786
642,Fulton St & William St,316,40.70955958,-74.00653609,1311
643,Gansevoort St & Hudson St,3686,40.73944820130404,-74.00507032871246,1549
644,Garfield Pl & 8 Ave,3358,40.6711978,-73.97484126,623
645,Garrison Ave & Manida St,4146,40.818743,-73.890247,18
646,George St & Wilson Ave,3758,40.702997,-73.92997,240
647,Gerard Ave & E 146 St,3933,40.817755,-73.92965,62
648,Gerard Ave & E 164 St,4116,40.830262,-73.923391,32
649,Gerard Ave & E 165 St,4081,40.83173,-73.922394,41
650,Gerard Ave & McClellan St,4082,40.833909,-73.92112,60
651,Goble Pl & Macombs Rd,4131,40.844075,-73.917256,98
652,Graham Ave & Conselyea St,3086,40.715143,-73.944507,1037
653,Graham Ave & Grand St,3081,40.711863,-73.944024,861
654,Graham Ave & Herbert St,3095,40.71929301,-73.94500379,249
655,Graham Ave & Withers St,3094,40.7169811,-73.94485918,583
656,Grand Army Plaza & Central Park S,281,40.7643971,-73.97371465,3010
657,Grand Army Plaza & Plaza St West,3349,40.6729679,-73.97087984,1579
658,Grand Ave & Bergen St,3549,40.678045,-73.962408,595
659,Grand Concourse & E 144 St,3932,40.816576,-73.927987,138
660,Grand Concourse & E 156 St,4090,40.823429,-73.924689,32
661,Grand Concourse & E 161 St,4093,40.827115,-73.92272,163
662,Grand Concourse & E 164 St,4102,40.829608,-73.921461,84
663,Grand Concourse & E 166 St,4210,40.83196,-73.91956,66
664,Grand Concourse & E 167 St,4096,40.834263,-73.917641,95
665,Grand Concourse & E 171 St,4085,40.839549,-73.913004,64
666,Grand Concourse & East Mount Eden Ave,4167,40.84301,-73.91172,92
667,Grand St,3681,40.71517767732029,-74.03768330812454,5
668,Grand St & Elizabeth St,3435,40.718822,-73.99596,4329
669,Grand St & Greene St,2010,40.72170005235607,-74.00238141417502,1570
670,Grand St & Havemeyer St,471,40.71286844,-73.95698119,1072
671,Grant Ave & E 169 St,4189,40.83579,-73.913741,21
672,Great Jones St,229,40.72743423,-73.99379025,3000
673,Green St & McGuinness Blvd,3819,40.73396,-73.95204,200
674,Greene Av & Myrtle Av,3781,40.698568,-73.918877,249
675,Greene Ave & Grandview Ave,3910,40.709697,-73.907856,99
676,Greene Ave & Nostrand Ave,3055,40.6883337,-73.950916,513
677,Greene Ave & Throop Ave,3054,40.6894932,-73.942061,494
678,Greenpoint Ave & Manhattan Ave,3113,40.73026,-73.95394,794
679,Greenwich Ave & 8 Ave,284,40.7390169121,-74.0026376103,3691
680,Greenwich Ave & Charles St,383,40.735238,-74.000271,2066
681,Greenwich St & Hubert St,3436,40.721319,-74.010065,528
682,Greenwich St & W Houston St,347,40.728846,-74.008591,2027
683,Grove St & Broadway,3890,40.69047,-73.923511,473
684,Halsey St & Broadway,3827,40.68565,-73.91564,250
685,Halsey St & Evergreen Ave,3830,40.68858,-73.91227,101
686,Halsey St & Tompkins Ave,3047,40.6823687,-73.944118,551
687,Hamilton Pl & W 138 St,4034,40.821728,-73.952761,163
688,Hamilton Pl & W 140 St,3960,40.822756,-73.951346,251
689,Hancock St & Bedford Ave,436,40.68216564,-73.95399026,547
690,Hancock St & Wyckoff Ave,3872,40.6972,-73.90674,92
691,Hanson Pl & Ashland Pl,3429,40.68506807308177,-73.97790759801863,1912
692,Harlem River Dr & W 155 St,3981,40.830476,-73.939929,137
693,Harman St & Seneca Ave,3883,40.70577,-73.91292,126
694,Harrison Pl & Porter Ave,3853,40.70686,-73.92851,233
695,Harrison St & Hudson St,249,40.71870987,-74.0090009,566
696,Hart St & Wyckoff Ave,3779,40.704876,-73.919911,134
697,Henry St & Atlantic Ave,157,40.69089272,-73.99612349,1070
698,Henry St & Bay St,3330,40.6725058,-74.00494695,259
699,Henry St & Degraw St,3315,40.6847514,-73.99917254,735
700,Henry St & Grand St,502,40.714211,-73.981095,2871
701,Henry St & Middagh St,3790,40.7003,-73.991581,434
702,Henry St & W 9 St,3395,40.6763744,-74.00324957,114
703,Hicks St & Montague St,406,40.69512845,-73.99595065,1123
704,Hoe Ave & Jennings St,4181,40.832171,-73.889686,32
705,Home St & Westchester Ave,4252,40.827629,-73.886659,37
706,Hope St & Union Ave,3082,40.71167351,-73.95141312,1137
707,Howard St & Centre St,268,40.71910537,-73.99973337,1806
708,Hoyt St & Warren St,3421,40.6843549,-73.98901629,225
709,Hudson St & Reade St,146,40.71625008,-74.0091059,1400
710,Hudson St & W 13 St,4215,40.74005708567285,-74.0052741765976,1178
711,Humboldt St & Varet St,3068,40.7031724,-73.940636,365
712,Hunts Point Ave & Bryant Ave,4143,40.813991,-73.8855,57
713,Huron St & Franklin St,3116,40.73266,-73.95826,906
714,Icahn Stadium,4113,40.79346,-73.92389,305
715,India St & Manhattan Ave,3115,40.73232194,-73.9550858,952
716,India St & West St,3469,40.73181401720966,-73.95995020866394,765
717,Intervale Ave & Kelly St,4191,40.827301,-73.896372,54
718,Intervale Ave & Westchester Ave,4148,40.821967,-73.896752,87
719,Inwood Ave & W 170 St,4086,40.840536,-73.919228,30
720,Irving Ave & DeKalb Ave,3778,40.7027,-73.92095,233
721,Irving Ave & Halsey St,3834,40.69467,-73.90663,177
722,Irving Ave & Harman St,3845,40.70108,-73.9179,274
723,Irving Ave & Jefferson St,3759,40.70538,-73.92535,317
724,Irving Ave & Palmetto St,3891,40.698,-73.9127,234
725,Jackson Ave & 46 Rd,3121,40.74524768,-73.94733276,333
726,Jackson St & Leonard St,3456,40.71638031973561,-73.94821286201477,301
727,Jay St & Tech Pl,392,40.695065,-73.987167,1127
728,Jay St & York St,3674,40.70140317257725,-73.98672670125961,1278
729,Jefferson Ave & Evergreen Ave,3903,40.68989,-73.91458,180
730,Jefferson St & Cypress Ave,3850,40.70907,-73.92157,226
731,Jerome Ave & Anderson Ave,4092,40.830179,-73.928747,31
732,Jerome Ave & E 164 St,4080,40.831444,-73.926226,40
733,Jerome Ave & Ogden Ave,4091,40.829797,-73.931015,20
734,John St & William St,376,40.70862144,-74.00722156,871
735,Johnson St & Gold St,261,40.69474881,-73.98362464,1025
736,Kane St & Clinton St,3308,40.6861758,-73.99645295,693
737,Kent Ave & N 7 St,3016,40.72036775298455,-73.96165072917938,2635
738,Kent Ave & S 11 St,282,40.707644944175705,-73.96841526031494,1085
739,Kent St & McGuinness Blvd,3858,40.73124,-73.95161,250
740,Kingsland Ave & Nassau Ave,3856,40.72577,-73.94173,770
741,Kingston Ave & Herkimer St,3041,40.67890679,-73.94142771,587
742,Knickerbocker Ave & Cooper St,3865,40.69081,-73.90448,90
743,Knickerbocker Ave & George St,3774,40.704425,-73.92836,268
744,Knickerbocker Ave & Halsey St,3868,40.693,-73.90824,170
745,Knickerbocker Ave & Hancock St,3835,40.69385,-73.90974,153
746,Knickerbocker Ave & Thames St,3773,40.70539,-73.92976,367
747,Kosciuszko St & Nostrand Ave,3056,40.69072549,-73.95133465,441
748,Kosciuszko St & Tompkins Ave,3057,40.69128258,-73.9452416,456
749,LaGuardia Pl & W 3 St,161,40.72917025,-73.99810231,1812
750,Lafayette Ave & Classon Ave,364,40.68900443,-73.96023854,609
751,Lafayette Ave & Fort Greene Pl,274,40.68691865,-73.976682,1228
752,Lafayette Ave & Hunts Point Ave,4144,40.816567,-73.888161,59
753,Lafayette Ave & St James Pl,399,40.68851534,-73.9647628,648
754,Lafayette St & E 8 St,293,40.73020660529954,-73.99102628231049,3038
755,Lafayette St & Jersey St,250,40.72456089,-73.99565293,2843
756,Laight St & Hudson St,248,40.72185379,-74.00771779,497
757,Lawrence St & Willoughby St,323,40.69236178,-73.98631746,1226
758,Lefferts Pl & Franklin Ave,396,40.680342423,-73.9557689392,532
759,Lenox Ave & W 111 St,3521,40.7987859,-73.9523,1400
760,Lenox Ave & W 115 St,3509,40.8011939,-73.9500739,739
761,Lenox Ave & W 117 St,3628,40.8025566,-73.9490782,1149
762,Lenox Ave & W 126 St,3518,40.808442,-73.9452087,1582
763,Lenox Ave & W 130 St,3529,40.8107922,-73.9430681,615
764,Lenox Ave & W 133 St,3927,40.81296,-73.941878,377
765,Lenox Ave & W 144 St,4000,40.819783,-73.936521,309
766,Lenox Ave & W 146 St,4001,40.821111,-73.935971,170
767,Leonard St & Boerum St,3072,40.70583339,-73.94644578,316
768,Leonard St & Church St,320,40.717571,-74.005549,1541
769,Leonard St & Maujer St,3454,40.7103685423523,-73.94705951213837,722
770,Leonard St & Nassau Ave,3668,40.7239567849954,-73.94984364509583,856
771,Lewis Ave & Decatur St,3043,40.6814598,-73.934903,349
772,Lewis Ave & Kosciuszko St,3058,40.69237074,-73.93705428,409
773,Lewis Ave & Madison St,3052,40.686312,-73.935775,640
774,Lexington Ave & Classon Ave,120,40.68676793,-73.95928168,616
775,Lexington Ave & E 111 St,3502,40.7954121,-73.9441232,788
776,Lexington Ave & E 120 St,3506,40.8013066,-73.9398167,428
777,Lexington Ave & E 127 St,3505,40.805726,-73.936322,200
778,Lexington Ave & E 128 St,3996,40.806414,-73.936085,191
779,Lexington Ave & E 24 St,537,40.74025878,-73.98409214,1404
780,Lexington Ave & E 26 St,3707,40.741459,-73.983293,2330
781,Lexington Ave & E 29 St,540,40.74311555376486,-73.98215353488922,2051
782,Lexington Ave & E 36 St,3749,40.7475739589548,-73.9788007736206,2012
783,Liberty St & Nassau St,4118,40.70858894240581,-74.00935482235809,832
784,Lincoln Ave & E 134 St,3923,40.808484,-73.928803,102
785,Lincoln Ave & E 138 St,3924,40.810893,-73.927311,212
786,Lincoln Pl & Classon Ave,3582,40.6721683,-73.9609,310
787,Linden St & Knickerbocker Ave,3862,40.69714,-73.91566,74
788,Lispenard St & Broadway,257,40.71939226,-74.00247214,1724
789,Little West St & 1 Pl,2008,40.70569254,-74.01677685,2369
790,Longfellow Ave & E 165 St,4173,40.825322,-73.887729,65
791,Longwood Ave & Southern Blvd,4134,40.816343,-73.896447,101
792,Lorimer St & Broadway,3069,40.70411791,-73.94818595,186
793,Lorimer St & Calyer St,3859,40.72795,-73.95414,605
794,Louis Nine Blvd & Intervale Ave,4182,40.831998,-73.892686,38
795,MacDougal St & Prince St,128,40.72710258,-74.00297088,2404
796,MacDougal St & Washington Sq,252,40.73226398,-73.99852205,1730
797,Macombs Pl & W 152 St,4024,40.826406,-73.937948,154
798,Macon St & Nostrand Ave,437,40.6809833854,-73.9500479759,735
799,Madison Av & E 51 St,4058,40.75863,-73.97513,1312
800,Madison Ave & E 120 St,3503,40.80295,-73.942954,463
801,Madison Ave & E 26 St,4040,40.742684734875695,-73.98671329021454,1392
802,Madison Ave & E 82 St,3362,40.7781314,-73.96069399,1387
803,Madison Ave & E 99 St,3345,40.78948541553215,-73.95242929458618,1374
804,Madison St & Clinton St,340,40.71269042,-73.98776323,1575
805,Madison St & Cypress Ave,3873,40.70068,-73.90742,120
806,Madison St & Evergreen Ave,3833,40.69122,-73.91693,114
807,Madison St & Forest Ave,3877,40.70555,-73.90245,175
808,Madison St & Montgomery St,291,40.713126,-73.984844,1116
809,Madison St & Seneca Ave,3896,40.70183,-73.90625,161
810,Madison St & Woodward Ave,3909,40.70408,-73.90408,136
811,Maiden Ln & Pearl St,264,40.70706456,-74.00731853,1021
812,Manhattan Av & Leonard St,3899,40.72084,-73.94844,287
813,Marcus Garvey Blvd & Macon St,3046,40.682601,-73.938037,340
814,Marcy Ave & Lafayette Ave,3053,40.6900815,-73.947915,416
815,Market St & Cherry St,408,40.71076228,-73.99400398,1164
816,McGuinness Blvd & Eagle St,3118,40.73555,-73.95284,870
817,McKibbin St & Bogart St,3771,40.706237,-73.933871,348
818,McKibbin St & Manhattan Ave,3070,40.70510918,-73.94407279,410
819,Melrose Ave & E 150 St,3963,40.816827,-73.917338,265
820,Melrose Ave & E 154 St,3970,40.819609,-73.916071,71
821,Melrose St & Broadway,3870,40.697481,-73.935877,392
822,Menahan St & Central Ave,3841,40.69543,-73.9196,125
823,Menahan St & Onderdonk Ave,3886,40.70553,-73.9096,100
824,Menahan St & Seneca Ave,3874,40.70461,-73.91054,140
825,Menahan St & Wyckoff Ave,3861,40.70113,-73.91422,158
826,Mercer St & Bleecker St,3260,40.72706363348306,-73.99662137031554,2097
827,Mercer St & Spring St,303,40.72362738,-73.99949601,1976
828,Meserole Ave & Manhattan Ave,3110,40.72708584,-73.95299117,1152
829,Metropolitan Ave & Bedford Ave,539,40.71534825,-73.96024116,2375
830,Metropolitan Ave & Meeker Ave,3087,40.71413311,-73.95234386,815
831,Metropolitan Ave & Stewart Ave,3851,40.71401,-73.92793,66
832,Metropolitan Ave & Vandervoort Ave,3816,40.71429,-73.93323,73
833,Milton St & Franklin St,3112,40.72906,-73.95779,1287
834,Moffat St & Bushwick,3826,40.68458,-73.90925,78
835,Monroe St & Bedford Ave,344,40.6851443,-73.95380904,821
836,Monroe St & Classon Ave,289,40.6845683,-73.95881081,336
837,Monroe St & Tompkins Ave,3241,40.686203,-73.944694,790
838,Montague St & Clinton St,3246,40.694281141397326,-73.99230033159256,1081
839,Montgomery St & Franklin Ave,3661,40.666439306870814,-73.9605563879013,100
840,Montrose Ave & Bushwick Ave,3074,40.70767788,-73.94016171,579
841,Morgan Ave & Lombardy St,3900,40.72226,-73.93889,332
842,Morgan Ave & Maspeth Ave,3854,40.716657,-73.93637,166
843,Morningside Ave & W 123 St,3540,40.81,-73.9551508,637
844,Morningside Dr & Amsterdam Ave,3543,40.81028506306003,-73.95736455917358,204
845,Morris Ave & E 142 St,3931,40.814469,-73.924963,142
846,Morris Ave & E 153 St,3961,40.820036,-73.921411,69
847,Morris Ave & E 163 St,4332,40.827230499624726,-73.91765579597632,149
848,Morris Ave & E 171 St,4169,40.83899,-73.9109,16
849,Morris Ave & McClellan St,4130,40.831584,-73.9149,64
