,startdate,starthour,demand,startdate,starthour,Customer,Subscriber,td_mean,td_median,gcd_mean,gcd_median
37,2020-01-28,7,3339,2020-01-28,7,81.0,3258.0,635.990416292303,480.0,1.0928943635487498,0.8265273963661447
38,2020-01-28,8,5805,2020-01-28,8,158.0,5647.0,686.2959324370906,543.0,1.1579018652748987,0.900645361709697
39,2020-01-28,9,3839,2020-01-28,9,143.0,3696.0,677.1910844629823,537.0,1.068468967345107,0.8450893272864055
40,2020-01-28,10,1909,2020-01-28,10,117.0,1792.0,659.9601885804086,507.0,0.9770533664507265,0.7714874280869278
41,2020-01-28,11,1771,2020-01-28,11,149.0,1622.0,701.3425664217071,512.0,0.914971712103992,0.7103541020972289
42,2020-01-28,12,2109,2020-01-28,12,183.0,1926.0,674.2950664136622,505.0,0.8827769010893716,0.6900751673678749
43,2020-01-28,13,2160,2020-01-28,13,195.0,1965.0,625.8353432282004,472.0,0.855240617596475,0.6626721941352134
44,2020-01-28,14,2137,2020-01-28,14,164.0,1973.0,643.3888628919045,483.0,0.8934880605185527,0.6806055994768578
45,2020-01-28,15,2306,2020-01-28,15,139.0,2167.0,670.5555555555555,515.5,0.9677573028891785,0.7763330725591482
46,2020-01-28,16,2915,2020-01-28,16,144.0,2771.0,667.6046032291309,515.0,1.0068324562800195,0.7867485189291911
47,2020-01-28,17,4998,2020-01-28,17,201.0,4797.0,708.35548438751,561.0,1.1201758294804576,0.8600334173331523
48,2020-01-28,18,4831,2020-01-28,18,197.0,4634.0,687.8134575569359,537.0,1.0749987616553942,0.8194242783421454
49,2020-01-28,19,3186,2020-01-28,19,120.0,3066.0,635.3062185929648,491.5,0.9793126625622729,0.75279435412684
50,2020-01-28,20,2140,2020-01-28,20,88.0,2052.0,643.2364485981309,502.0,0.9895883050646679,0.7836338482948165
51,2020-01-28,21,1386,2020-01-28,21,69.0,1317.0,640.0137184115523,502.0,0.965411688789588,0.7614865902896956
52,2020-01-28,22,919,2020-01-28,22,58.0,861.0,668.1721132897603,507.0,1.008304055419113,0.7699023037495837
53,2020-01-28,23,495,2020-01-28,23,32.0,463.0,637.7636363636364,485.0,1.0161535461447502,0.802782081054061
54,2020-01-29,0,213,2020-01-29,0,11.0,202.0,600.093896713615,444.0,0.9145522847966486,0.7322944682271785
55,2020-01-29,1,110,2020-01-29,1,7.0,103.0,581.9454545454546,377.5,0.761375248656188,0.5443068216784479
56,2020-01-29,2,68,2020-01-29,2,7.0,61.0,538.2058823529412,389.5,0.7372776540442455,0.5760436102351998
57,2020-01-29,3,51,2020-01-29,3,3.0,48.0,576.6470588235294,401.0,1.0924074731822555,0.7234701863240988
58,2020-01-29,4,83,2020-01-29,4,4.0,79.0,566.3493975903615,447.0,1.026151863789244,0.7338462626484137
59,2020-01-29,5,459,2020-01-29,5,7.0,452.0,538.4313725490196,419.0,0.9566544365286371,0.7552442068050975
60,2020-01-29,6,1475,2020-01-29,6,36.0,1439.0,542.9172881355933,414.0,0.9595986656067866,0.7305822128615406
61,2020-01-29,7,3163,2020-01-29,7,60.0,3103.0,621.0126462219412,490.0,1.0873527024703533,0.832938598720595
62,2020-01-29,8,5379,2020-01-29,8,130.0,5249.0,682.6259996280454,536.0,1.1437894835359885,0.8827310523455093
63,2020-01-29,9,3644,2020-01-29,9,128.0,3516.0,645.7467032967033,514.0,1.0192287892616343,0.8155424373257195
64,2020-01-29,10,1786,2020-01-29,10,104.0,1682.0,674.2606502242153,512.0,0.9543211137071311,0.7454397087765792
65,2020-01-29,11,1735,2020-01-29,11,140.0,1595.0,688.0612362796072,511.0,0.9259255103238765,0.7216828552440512
66,2020-01-29,12,1928,2020-01-29,12,136.0,1792.0,652.757528556594,488.0,0.873913601006154,0.681863920177942
67,2020-01-29,13,2052,2020-01-29,13,152.0,1900.0,654.932228181375,480.0,0.857976012765686,0.6742846050793858
68,2020-01-29,14,2170,2020-01-29,14,155.0,2015.0,671.7020295202952,503.5,0.9187494473133355,0.7248057036296939
69,2020-01-29,15,2388,2020-01-29,15,162.0,2226.0,682.1909547738693,508.5,0.9689895167936321,0.746473798181472
70,2020-01-29,16,2975,2020-01-29,16,171.0,2804.0,685.1858823529411,523.0,1.0105615145239908,0.7913919171807346
71,2020-01-29,17,4892,2020-01-29,17,186.0,4706.0,703.8306402127224,551.0,1.0977659413148124,0.8396170981597326
72,2020-01-29,18,4801,2020-01-29,18,182.0,4619.0,692.3389583333334,537.0,1.0539340994322137,0.8278001893965613
73,2020-01-29,19,3236,2020-01-29,19,133.0,3103.0,651.5748299319728,498.5,0.9888705771936068,0.7573952438992981
74,2020-01-29,20,2034,2020-01-29,20,95.0,1939.0,644.6697834645669,491.0,0.9655743506664949,0.7473606928780805
75,2020-01-29,21,1298,2020-01-29,21,60.0,1238.0,647.5998457979954,511.0,0.9724858723291773,0.7840756095939112
76,2020-01-29,22,935,2020-01-29,22,62.0,873.0,646.7020364415863,486.0,0.9673674102219434,0.7716080766800603
77,2020-01-29,23,511,2020-01-29,23,33.0,478.0,625.8169291338583,469.0,0.9482489928956975,0.7320680220598317
78,2020-01-30,0,242,2020-01-30,0,20.0,222.0,567.5578512396694,436.0,0.8459233105651177,0.6725303008595611
79,2020-01-30,1,106,2020-01-30,1,18.0,88.0,594.1792452830189,406.5,0.8692406687170466,0.6250686534533256
80,2020-01-30,2,61,2020-01-30,2,10.0,51.0,616.1311475409836,413.0,0.8305460745182863,0.5422146609491885
81,2020-01-30,3,40,2020-01-30,3,2.0,38.0,559.55,433.5,0.806222520831048,0.6228267331887849
82,2020-01-30,4,85,2020-01-30,4,2.0,83.0,454.32142857142856,317.5,0.7892273028163801,0.5929396130555055
83,2020-01-30,5,385,2020-01-30,5,5.0,380.0,530.9194805194805,414.0,0.9111813403109189,0.7446912340285893
84,2020-01-30,6,1301,2020-01-30,6,32.0,1269.0,546.9984627209839,420.0,0.9513850980922789,0.7258888506849953
85,2020-01-30,7,2895,2020-01-30,7,72.0,2823.0,600.2784110535406,468.0,1.0331598023751487,0.7823854224036267
86,2020-01-30,8,4937,2020-01-30,8,110.0,4827.0,659.1227466072513,527.0,1.0985706505215649,0.8498626703062061
87,2020-01-30,9,3439,2020-01-30,9,111.0,3328.0,629.3350785340314,502.0,1.0054896058904068,0.8020543075511947
88,2020-01-30,10,1716,2020-01-30,10,96.0,1620.0,649.9182242990654,483.5,0.9360470501183659,0.7444739454113156
89,2020-01-30,11,1653,2020-01-30,11,135.0,1518.0,645.9211165048544,484.0,0.8766462140416617,0.6985118821233146
90,2020-01-30,12,1932,2020-01-30,12,145.0,1787.0,682.675815639565,488.0,0.8953705143273046,0.6774810006423786
91,2020-01-30,13,1955,2020-01-30,13,144.0,1811.0,669.4142345110087,485.0,0.8767569068785147,0.6843135864074946
92,2020-01-30,14,2110,2020-01-30,14,134.0,1976.0,644.865969581749,491.5,0.8937709754654446,0.712534650083192
93,2020-01-30,15,2372,2020-01-30,15,194.0,2178.0,677.6440320539857,527.0,0.9534014494347838,0.7647938251124506
94,2020-01-30,16,3028,2020-01-30,16,190.0,2838.0,663.0479655970889,498.0,0.9655661216870277,0.7658978205368981
95,2020-01-30,17,4669,2020-01-30,17,181.0,4488.0,688.1906598114824,535.5,1.0720938131304802,0.8329385987205874
96,2020-01-30,18,4570,2020-01-30,18,233.0,4337.0,691.5774956217163,545.0,1.0668746517229464,0.8308983313255013
97,2020-01-30,19,3020,2020-01-30,19,122.0,2898.0,656.9552535631422,495.0,0.9651473390009632,0.75395665494648
98,2020-01-30,20,2084,2020-01-30,20,94.0,1990.0,658.6767531219981,499.0,0.9593606124182571,0.7597354148446791
99,2020-01-30,21,1449,2020-01-30,21,81.0,1368.0,681.3928077455048,511.5,0.9737802738203496,0.7636670561013996
100,2020-01-30,22,939,2020-01-30,22,59.0,880.0,676.9487179487179,496.5,1.0418348925857819,0.7717813806203109
101,2020-01-30,23,615,2020-01-30,23,46.0,569.0,659.8485342019544,510.5,0.9544396995072377,0.7341550037583348
102,2020-01-31,0,286,2020-01-31,0,23.0,263.0,643.3789473684211,478.0,0.9376480660147135,0.7399812181900514
103,2020-01-31,1,150,2020-01-31,1,21.0,129.0,779.8266666666667,520.5,0.9333621808671673,0.7332601061974493
104,2020-01-31,2,92,2020-01-31,2,7.0,85.0,628.3369565217391,403.0,0.7801354596231569,0.6526422134266274
105,2020-01-31,3,68,2020-01-31,3,6.0,62.0,647.7941176470588,448.0,0.7796859516898851,0.5369823867371384
106,2020-01-31,4,90,2020-01-31,4,7.0,83.0,745.2777777777778,416.0,1.069402825249001,0.7608598544569692
107,2020-01-31,5,388,2020-01-31,5,6.0,382.0,527.7912371134021,396.5,0.9653283695823857,0.7547666106752724
108,2020-01-31,6,1267,2020-01-31,6,30.0,1237.0,563.9605055292259,435.0,0.9694634174874538,0.75372733634869
109,2020-01-31,7,2908,2020-01-31,7,59.0,2849.0,615.5067125645439,473.0,1.0653431252263978,0.8098249035788547
110,2020-01-31,8,5084,2020-01-31,8,126.0,4958.0,689.4621137571344,546.0,1.1509681370487685,0.8952324148217665
111,2020-01-31,9,3686,2020-01-31,9,142.0,3544.0,669.8900651465798,530.0,1.0595998257814583,0.8349172878677893
112,2020-01-31,10,1945,2020-01-31,10,125.0,1820.0,637.8620689655172,505.0,0.9420366310405126,0.7362539012336057
113,2020-01-31,11,1961,2020-01-31,11,177.0,1784.0,692.979092299847,509.0,0.8939552784321458,0.7038587922241092
114,2020-01-31,12,2246,2020-01-31,12,196.0,2050.0,658.1177520071365,495.5,0.882502177229312,0.6999838364054398
115,2020-01-31,13,2311,2020-01-31,13,186.0,2125.0,633.3485045513654,471.0,0.8443486205567505,0.6740607492051709
116,2020-01-31,14,2494,2020-01-31,14,238.0,2256.0,680.1856455493183,500.0,0.9240929996690526,0.7305081368609239
117,2020-01-31,15,2727,2020-01-31,15,225.0,2502.0,687.5966263292996,525.0,0.9736061032170105,0.7643559888283049
118,2020-01-31,16,3611,2020-01-31,16,238.0,3373.0,703.1704073150457,546.0,1.0391944148668133,0.8190606002168873
119,2020-01-31,17,4939,2020-01-31,17,235.0,4704.0,695.5299716484407,541.0,1.0678807666058123,0.8197045726711459
120,2020-01-31,18,4195,2020-01-31,18,198.0,3997.0,680.0250357653791,534.0,1.0136593249625905,0.7933700540564139
121,2020-01-31,19,2829,2020-01-31,19,176.0,2653.0,689.5104350902017,521.0,0.974911221923521,0.7481587377512554
122,2020-01-31,20,1798,2020-01-31,20,131.0,1667.0,670.6601671309193,496.0,0.9345968690795836,0.7243836453686827
123,2020-01-31,21,732,2020-01-31,21,50.0,682.0,686.775956284153,514.0,0.9134839468666258,0.7363281128629857
124,2020-01-31,22,791,2020-01-31,22,70.0,721.0,721.4025316455696,559.5,1.0101715654473156,0.782151748547273
125,2020-01-31,23,686,2020-01-31,23,58.0,628.0,663.178102189781,506.0,0.9371085566135282,0.7449467091730575
126,2020-01-01,0,509,2020-01-01,0,97.0,412.0,818.602766798419,650.0,1.0718355616301025,0.8924533598922153
127,2020-01-01,1,633,2020-01-01,1,120.0,513.0,775.5627980922098,585.0,1.064534616392647,0.8356085260990361
128,2020-01-01,2,482,2020-01-01,2,71.0,411.0,752.7468619246862,564.5,1.0844579769773932,0.8844548350269597
129,2020-01-01,3,260,2020-01-01,3,46.0,214.0,705.6563706563707,538.0,1.0192863209997294,0.7880176418919957
130,2020-01-01,4,137,2020-01-01,4,10.0,127.0,697.3065693430657,467.0,0.9895640790352657,0.830836141984885
131,2020-01-01,5,88,2020-01-01,5,10.0,78.0,673.2954545454545,490.0,1.0530135939322576,0.6714317007258523
132,2020-01-01,6,119,2020-01-01,6,6.0,113.0,687.8403361344538,517.0,1.0260743999114328,0.7656286057019042
133,2020-01-01,7,184,2020-01-01,7,20.0,164.0,712.3224043715848,474.0,1.0424354031758598,0.8012108604130173
134,2020-01-01,8,361,2020-01-01,8,30.0,331.0,598.5512465373961,434.0,0.8652740798344102,0.6830785742842792
135,2020-01-01,9,503,2020-01-01,9,37.0,466.0,605.6719681908548,443.0,0.8649521928729519,0.7053733117532938
136,2020-01-01,10,797,2020-01-01,10,125.0,672.0,781.0899873257288,525.0,0.9424544037904558,0.7434673772729784
137,2020-01-01,11,1190,2020-01-01,11,266.0,924.0,869.0689075630252,558.5,0.9702817582557229,0.771994142852862
138,2020-01-01,12,1374,2020-01-01,12,271.0,1103.0,847.8452554744525,575.0,0.9404350533918567,0.7337770523268744
139,2020-01-01,13,1540,2020-01-01,13,320.0,1220.0,842.5998698763825,549.0,0.93199517956214,0.7057362176822153
140,2020-01-01,14,1574,2020-01-01,14,376.0,1198.0,867.0464672183323,599.0,0.9449651429031451,0.738798101765212
141,2020-01-01,15,1645,2020-01-01,15,377.0,1268.0,844.7912355447353,577.0,0.9370216004390217,0.7269101985195683
142,2020-01-01,16,1527,2020-01-01,16,293.0,1234.0,798.9390563564875,561.5,0.9366339892782349,0.767754336856393
143,2020-01-01,17,1226,2020-01-01,17,172.0,1054.0,715.3270645952575,534.0,0.8963449331226042,0.7227181625525975
144,2020-01-01,18,1207,2020-01-01,18,162.0,1045.0,741.4871369294606,510.0,0.8956497190555603,0.6906293964063108
145,2020-01-01,19,864,2020-01-01,19,106.0,758.0,673.4120370370371,471.0,0.7815218229809395,0.623524223107222
146,2020-01-01,20,724,2020-01-01,20,93.0,631.0,649.210235131397,475.0,0.7929685822325947,0.5924948961798527
147,2020-01-01,21,514,2020-01-01,21,52.0,462.0,691.6809338521401,499.0,0.8731182733982742,0.6795163340089737
148,2020-01-01,22,403,2020-01-01,22,49.0,354.0,692.2089552238806,507.5,0.9007075109911483,0.7074784610618295
149,2020-01-01,23,253,2020-01-01,23,36.0,217.0,668.7261904761905,495.0,0.8278578794730121,0.60378554364599
150,2020-01-02,0,148,2020-01-02,0,19.0,129.0,643.5034013605442,474.0,0.9043892569592707,0.7701907415764644
151,2020-01-02,1,78,2020-01-02,1,10.0,68.0,793.6153846153846,525.5,1.118442966640168,0.9041717637260063
152,2020-01-02,2,48,2020-01-02,2,1.0,47.0,582.875,405.0,0.8023504158086281,0.5512411988751731
153,2020-01-02,3,38,2020-01-02,3,2.0,36.0,574.078947368421,457.0,0.6695445219009598,0.6036383543035602
154,2020-01-02,4,60,2020-01-02,4,3.0,57.0,636.6,410.5,0.9644994315066031,0.7230403900763336
155,2020-01-02,5,288,2020-01-02,5,6.0,282.0,566.125,451.0,1.0432205211535917,0.8363489787002982
156,2020-01-02,6,925,2020-01-02,6,24.0,901.0,568.1437837837838,444.0,1.0215335839824962,0.7864641161210109
157,2020-01-02,7,2050,2020-01-02,7,31.0,2019.0,653.3980487804878,500.5,1.1270746757422456,0.8477987372595343
158,2020-01-02,8,3745,2020-01-02,8,93.0,3652.0,701.463264760887,544.0,1.1750367909272161,0.9055083572636091
159,2020-01-02,9,2676,2020-01-02,9,153.0,2523.0,707.6203288490284,561.0,1.079066858274684,0.8492621691176861
160,2020-01-02,10,1643,2020-01-02,10,194.0,1449.0,778.0371724558196,536.0,1.0162402240996025,0.7687643993647733
161,2020-01-02,11,1719,2020-01-02,11,325.0,1394.0,856.2956011730205,565.0,0.9886894903767884,0.7532098343674102
162,2020-01-02,12,2115,2020-01-02,12,388.0,1727.0,865.336018957346,557.5,0.9639947190994748,0.7079666749649396
163,2020-01-02,13,2234,2020-01-02,13,394.0,1840.0,796.8905338716913,546.0,0.9297705631162217,0.7442377251868411
164,2020-01-02,14,2475,2020-01-02,14,408.0,2067.0,822.0732200647249,543.5,0.9545202123259163,0.7410203760332538
165,2020-01-02,15,2785,2020-01-02,15,506.0,2279.0,836.6882649388049,579.0,0.9724518846835121,0.7481519753790258
166,2020-01-02,16,3379,2020-01-02,16,429.0,2950.0,792.8962962962963,570.0,1.0297931384154588,0.805972389568507
167,2020-01-02,17,4814,2020-01-02,17,344.0,4470.0,763.0799916891751,589.0,1.1287475763482402,0.8688771497444508
168,2020-01-02,18,3959,2020-01-02,18,303.0,3656.0,733.7584028304271,571.0,1.0919039855827763,0.8448169746828404
169,2020-01-02,19,2516,2020-01-02,19,219.0,2297.0,682.5421974522293,524.0,0.9622178107044556,0.751083300239733
170,2020-01-02,20,1543,2020-01-02,20,148.0,1395.0,683.89941596366,515.0,0.9634039045867127,0.7556003589219628
171,2020-01-02,21,1100,2020-01-02,21,119.0,981.0,711.2156505914468,538.0,0.9773812168425857,0.7722452315633683
172,2020-01-02,22,763,2020-01-02,22,117.0,646.0,717.325,510.0,0.9813473205799949,0.7534482592656003
173,2020-01-02,23,455,2020-01-02,23,79.0,376.0,732.3068432671082,558.0,0.970190283865343,0.7811669957219228
174,2020-01-03,0,270,2020-01-03,0,26.0,244.0,688.9777777777778,488.5,0.9390747569296121,0.7310771005641347
175,2020-01-03,1,140,2020-01-03,1,27.0,113.0,922.9714285714285,619.5,1.1037622674151182,0.8551001979083318
176,2020-01-03,2,90,2020-01-03,2,19.0,71.0,835.9555555555555,491.5,0.8836935588536972,0.7878755751768952
177,2020-01-03,3,45,2020-01-03,3,3.0,42.0,601.9111111111112,508.0,0.9494160606349575,0.7334544996631569
178,2020-01-03,4,59,2020-01-03,4,4.0,55.0,572.271186440678,444.0,0.9318956102471833,0.6717661112216944
179,2020-01-03,5,202,2020-01-03,5,8.0,194.0,490.30348258706465,406.0,0.8628302005065829,0.7445907265420171
180,2020-01-03,6,640,2020-01-03,6,20.0,620.0,546.859375,446.5,0.9685709939376927,0.7929480796443049
181,2020-01-03,7,998,2020-01-03,7,28.0,970.0,600.2074148296593,446.0,0.986773221596622,0.7594083714944032
182,2020-01-03,8,2099,2020-01-03,8,49.0,2050.0,630.0972818311874,505.0,1.0537461759340845,0.8374184079980469
183,2020-01-03,9,1244,2020-01-03,9,40.0,1204.0,592.4533762057878,476.0,0.9623811162797078,0.7696666089338107
184,2020-01-03,10,938,2020-01-03,10,38.0,900.0,609.6886993603412,472.0,0.9247726624350019,0.724592234422338
185,2020-01-03,11,1348,2020-01-03,11,125.0,1223.0,723.71714922049,509.0,0.9401637737823736,0.7252866167120722
186,2020-01-03,12,1708,2020-01-03,12,162.0,1546.0,693.2549824150059,489.0,0.8919657376153878,0.6902842442060116
187,2020-01-03,13,1959,2020-01-03,13,231.0,1728.0,705.2460358056265,527.0,0.8957249650333539,0.7260942516456275
188,2020-01-03,14,2250,2020-01-03,14,243.0,2007.0,722.9706536238328,536.0,0.945700175413181,0.7592897093894169
189,2020-01-03,15,2526,2020-01-03,15,278.0,2248.0,725.174980205859,531.5,0.993288951365569,0.7708583123141685
190,2020-01-03,16,3090,2020-01-03,16,294.0,2796.0,706.1117227979274,542.5,1.0250140607196783,0.8280003483036336
191,2020-01-03,17,4169,2020-01-03,17,244.0,3925.0,739.2960115329169,572.0,1.09360915619786,0.8496877090481697
192,2020-01-03,18,3301,2020-01-03,18,220.0,3081.0,707.9387321807704,558.0,1.057347583248281,0.820265534422163
193,2020-01-03,19,2153,2020-01-03,19,173.0,1980.0,664.9465613382899,535.0,0.9249117296354616,0.745211836776502
194,2020-01-03,20,1072,2020-01-03,20,94.0,978.0,671.8842203548086,520.0,0.9148292356676101,0.7321978765563752
195,2020-01-03,21,686,2020-01-03,21,73.0,613.0,700.609649122807,521.5,0.9266420214168002,0.7335704985112568
196,2020-01-03,22,484,2020-01-03,22,63.0,421.0,644.3367768595041,502.0,0.9064045143515378,0.737258574846936
197,2020-01-03,23,402,2020-01-03,23,47.0,355.0,667.7630922693266,493.0,0.8891010495497984,0.7286175989044622
198,2020-01-04,0,312,2020-01-04,0,20.0,292.0,696.1282051282051,523.5,1.0274457280737024,0.7628895128913811
199,2020-01-04,1,200,2020-01-04,1,22.0,178.0,752.9748743718593,479.0,0.9346953233373065,0.7201107928338175
200,2020-01-04,2,134,2020-01-04,2,22.0,112.0,714.1363636363636,513.0,0.9386283184056705,0.7214752555881803
201,2020-01-04,3,60,2020-01-04,3,11.0,49.0,644.6440677966102,390.0,0.7841836103740819,0.519283801310822
202,2020-01-04,4,37,2020-01-04,4,0.0,37.0,636.081081081081,513.0,0.8429138953916349,0.656612796172955
203,2020-01-04,5,33,2020-01-04,5,1.0,32.0,627.4242424242424,472.0,1.0092678608789518,0.7056491050870527
204,2020-01-04,6,170,2020-01-04,6,6.0,164.0,594.2882352941176,447.0,1.0117452112971759,0.7812227938256202
205,2020-01-04,7,485,2020-01-04,7,26.0,459.0,626.6487603305785,483.0,1.0025539825613752,0.8194242783422653
206,2020-01-04,8,781,2020-01-04,8,31.0,750.0,593.9794871794871,452.5,0.9334477080006001,0.7117288305741422
207,2020-01-04,9,1359,2020-01-04,9,81.0,1278.0,600.6887417218543,466.0,0.93987218220619,0.7323193851835539
208,2020-01-04,10,1678,2020-01-04,10,132.0,1546.0,638.8407871198569,481.0,0.9181232882506181,0.7213262689990977
209,2020-01-04,11,2133,2020-01-04,11,225.0,1908.0,702.0813352139163,514.0,0.9570908258259277,0.7679380319987615
210,2020-01-04,12,2300,2020-01-04,12,238.0,2062.0,710.7671888598782,497.0,0.9397323074443306,0.7296806083676968
211,2020-01-04,13,2544,2020-01-04,13,301.0,2243.0,737.1412829594648,547.0,0.9852271693959926,0.7772445341117389
212,2020-01-04,14,2651,2020-01-04,14,370.0,2281.0,790.1754716981133,585.0,1.0103888442579674,0.7919239994372584
213,2020-01-04,15,2831,2020-01-04,15,435.0,2396.0,786.5697098372258,568.0,1.0321356419182932,0.8038105854293998
214,2020-01-04,16,2893,2020-01-04,16,412.0,2481.0,761.3928077455048,570.5,0.9912148253132556,0.7887984909266663
215,2020-01-04,17,2370,2020-01-04,17,320.0,2050.0,733.1601859678783,555.0,0.9510854074403565,0.7534633242263581
216,2020-01-04,18,1958,2020-01-04,18,203.0,1755.0,714.4634271099744,560.0,0.9456043631991149,0.7579863634337969
217,2020-01-04,19,1638,2020-01-04,19,215.0,1423.0,689.3920489296636,525.0,0.9069374977082887,0.7266096633502445
218,2020-01-04,20,1268,2020-01-04,20,149.0,1119.0,664.3646408839779,503.0,0.9376410287229524,0.7544783080109998
219,2020-01-04,21,647,2020-01-04,21,57.0,590.0,661.7944358578053,464.0,0.9163856528519081,0.7056106072818958
220,2020-01-04,22,445,2020-01-04,22,58.0,387.0,638.5743243243244,514.5,0.8961142069094179,0.7395484653417058
221,2020-01-04,23,509,2020-01-04,23,43.0,466.0,655.5472440944882,512.5,0.9822337785597949,0.7699023037495837
222,2020-01-05,0,413,2020-01-05,0,44.0,369.0,631.3559322033898,480.0,0.9588479636158322,0.739184896379839
223,2020-01-05,1,260,2020-01-05,1,24.0,236.0,588.276923076923,455.5,0.8376394126330637,0.681694994517011
224,2020-01-05,2,189,2020-01-05,2,22.0,167.0,629.2566844919786,483.0,0.9192591469008583,0.6614456838982363
225,2020-01-05,3,124,2020-01-05,3,20.0,104.0,608.0731707317074,441.0,0.9623613956286622,0.6996120752815114
226,2020-01-05,4,62,2020-01-05,4,10.0,52.0,799.4918032786885,563.0,0.9683690787145556,0.6624152340365483
227,2020-01-05,5,43,2020-01-05,5,5.0,38.0,814.0930232558139,423.0,1.015191169794503,0.7054410063252271
228,2020-01-05,6,127,2020-01-05,6,7.0,120.0,613.6456692913385,455.0,0.9607153254250962,0.739184896379839
