,startdate,starthour,demand,startdate,starthour,Customer,Subscriber,td_mean,td_median,gcd_mean,gcd_median
0,1/1/2023,0,1105,1/1/2023,0,354,751,973.9204026,689,1.276052731,0.999529426
1,1/1/2023,1,1730,1/1/2023,1,617,1113,889.0621732,694,1.375199054,1.09973055
2,1/1/2023,2,1685,1/1/2023,2,618,1067,856.9880668,664,1.33310519,1.086789771
3,1/1/2023,3,1084,1/1/2023,3,400,684,833.6842593,599.5,1.390051887,1.008082642
4,1/1/2023,4,633,1/1/2023,4,230,403,812.9488818,599,1.400332446,1.050753357
5,1/1/2023,5,301,1/1/2023,5,84,217,812.6822742,549,1.26824348,0.903026852
6,1/1/2023,6,380,1/1/2023,6,79,301,653.8970976,455,1.166799923,0.848370961
7,1/1/2023,7,478,1/1/2023,7,70,408,662.039749,434.5,1.144094592,0.844226099
8,1/1/2023,8,769,1/1/2023,8,132,637,696.5396619,427,1.048323034,0.717053122
9,1/1/2023,9,1320,1/1/2023,9,273,1047,810.6588146,485,1.053290415,0.779606892
10,1/1/2023,10,2059,1/1/2023,10,480,1579,854.2110136,511.5,1.119551839,0.761053168
11,1/1/2023,11,2796,1/1/2023,11,783,2013,898.9568345,585,1.148545855,0.818002513
12,1/1/2023,12,3828,1/1/2023,12,1231,2597,1052.475079,646.5,1.173064182,0.832861922
13,1/1/2023,13,4486,1/1/2023,13,1578,2908,1123.94422,719,1.17041801,0.851315096
14,1/1/2023,14,5104,1/1/2023,14,1721,3383,1114.059147,736,1.198391476,0.889487877
15,1/1/2023,15,5399,1/1/2023,15,1965,3434,1166.385459,776,1.147239201,0.865845743
16,1/1/2023,16,4746,1/1/2023,16,1547,3199,1052.178126,688,1.116857944,0.819988935
17,1/1/2023,17,3515,1/1/2023,17,1001,2514,899.4348571,634,1.117794468,0.859240574
18,1/1/2023,18,2823,1/1/2023,18,696,2127,833.987571,576,1.085611457,0.833563921
19,1/1/2023,19,2319,1/1/2023,19,586,1733,795.4260304,540,1.0350252,0.754399447
20,1/1/2023,20,1970,1/1/2023,20,532,1438,795.8786334,541,0.980506021,0.730503743
21,1/1/2023,21,1547,1/1/2023,21,429,1118,856.6478599,536.5,1.053166376,0.770592443
22,1/1/2023,22,1361,1/1/2023,22,399,962,879.3817244,555,1.10700465,0.784705445
23,1/1/2023,23,1070,1/1/2023,23,293,777,787.809747,494,1.086472878,0.767038998
24,1/2/2023,0,738,1/2/2023,0,189,549,760.8147139,493,1.166381528,0.833961001
25,1/2/2023,1,395,1/2/2023,1,115,280,834.4467005,477,0.942722828,0.715989446
26,1/2/2023,2,262,1/2/2023,2,88,174,783.015444,494,0.933061722,0.690101371
27,1/2/2023,3,160,1/2/2023,3,56,104,710.7735849,459,1.073880587,0.657253894
28,1/2/2023,4,166,1/2/2023,4,50,116,652.4363636,408,1.188112315,0.838414315
29,1/2/2023,5,312,1/2/2023,5,40,272,561.5608974,399.5,1.159483823,0.80696678
30,1/2/2023,6,617,1/2/2023,6,81,536,633.2256494,396.5,1.174882748,0.82498001
31,1/2/2023,7,998,1/2/2023,7,129,869,602.1746988,431,1.080412735,0.822477524
32,1/2/2023,8,1640,1/2/2023,8,225,1415,628.2880734,423,1.052817415,0.763252235
33,1/2/2023,9,2322,1/2/2023,9,435,1887,703.1021552,464,1.084484305,0.785977684
34,1/2/2023,10,3142,1/2/2023,10,653,2489,753.2222577,488.5,1.06671518,0.783731366
35,1/2/2023,11,4020,1/2/2023,11,934,3086,855.6126216,521,1.11711759,0.81489502
36,1/2/2023,12,4824,1/2/2023,12,1356,3468,955.3884847,605,1.144346901,0.842232336
37,1/2/2023,13,5624,1/2/2023,13,1543,4081,934.1083972,612,1.131108043,0.850801487
38,1/2/2023,14,5959,1/2/2023,14,1612,4347,914.2750967,610,1.130068654,0.835552016
39,1/2/2023,15,6074,1/2/2023,15,1593,4481,921.7707542,591,1.097739488,0.816395354
40,1/2/2023,16,5621,1/2/2023,16,1400,4221,872.2751427,589,1.085475196,0.808623215
41,1/2/2023,17,4654,1/2/2023,17,908,3746,745.5419897,523,1.0289161,0.772038859
42,1/2/2023,18,4033,1/2/2023,18,765,3268,740.0640357,527,1.062045104,0.802652836
43,1/2/2023,19,3051,1/2/2023,19,593,2458,728.1634868,509,1.051840035,0.753738165
44,1/2/2023,20,2459,1/2/2023,20,491,1968,702.0806517,468,1.005841104,0.740047424
45,1/2/2023,21,1549,1/2/2023,21,294,1255,703.5688429,490,0.995106729,0.763430346
46,1/2/2023,22,911,1/2/2023,22,201,710,720.6362637,465,1.071593899,0.768487244
47,1/2/2023,23,807,1/2/2023,23,180,627,699.9118012,476,1.127859756,0.786331554
48,1/3/2023,0,524,1/3/2023,0,144,380,804.2294455,518,1.176741799,0.867270117
49,1/3/2023,1,360,1/3/2023,1,93,267,678.8972222,514,1.159622069,0.836527298
50,1/3/2023,2,245,1/3/2023,2,72,173,803.4081633,494,1.119952859,0.696335715
51,1/3/2023,3,147,1/3/2023,3,47,100,733.6643836,436,1.117957982,0.72150334
52,1/3/2023,4,175,1/3/2023,4,19,156,593.7586207,362,1.092540195,0.669206779
53,1/3/2023,5,682,1/3/2023,5,74,608,499.832106,376,1.051435533,0.801308313
54,1/3/2023,6,1265,1/3/2023,6,91,1174,519.5822785,376.5,1.068099212,0.764831825
55,1/3/2023,7,3253,1/3/2023,7,188,3065,613.7264325,464.5,1.179697807,0.910128387
56,1/3/2023,8,5183,1/3/2023,8,303,4880,633.7923688,487,1.16203946,0.878814999
57,1/3/2023,9,3436,1/3/2023,9,330,3106,653.7539451,489,1.085644292,0.848945232
58,1/3/2023,10,1354,1/3/2023,10,142,1212,610.2232077,432,0.928260267,0.729409266
59,1/3/2023,11,570,1/3/2023,11,43,527,574.3989455,394,0.832790624,0.652206124
60,1/3/2023,12,895,1/3/2023,12,96,799,537.0448934,380,0.788604947,0.611212378
61,1/3/2023,13,1437,1/3/2023,13,155,1282,629.4421199,423.5,0.903397253,0.680383472
62,1/3/2023,14,2586,1/3/2023,14,357,2229,698.3958172,484,1.028706744,0.756651755
63,1/3/2023,15,3557,1/3/2023,15,462,3095,692.663946,469,1.008055041,0.76186401
64,1/3/2023,16,4690,1/3/2023,16,566,4124,737.5820704,518,1.142385409,0.843132026
65,1/3/2023,17,6124,1/3/2023,17,632,5492,716.6672665,551,1.162362753,0.883789036
66,1/3/2023,18,5623,1/3/2023,18,568,5055,677.7501782,513.5,1.107796641,0.839571291
67,1/3/2023,19,3962,1/3/2023,19,452,3510,659.867071,481,1.035182159,0.785758588
68,1/3/2023,20,2654,1/3/2023,20,374,2280,668.1527725,491,1.060947622,0.803069831
69,1/3/2023,21,2149,1/3/2023,21,369,1780,669.2376514,468.5,1.026080321,0.784330872
70,1/3/2023,22,1615,1/3/2023,22,300,1315,681.7479826,483,1.124597571,0.840199975
71,1/3/2023,23,1080,1/3/2023,23,226,854,658.8801115,479.5,1.127125192,0.829007744
72,1/4/2023,0,634,1/4/2023,0,140,494,720.8722397,475.5,1.162046133,0.811674277
73,1/4/2023,1,378,1/4/2023,1,103,275,718.3597884,523,1.241976797,0.889442548
74,1/4/2023,2,239,1/4/2023,2,62,177,661.0630252,443,1.09349665,0.651514362
75,1/4/2023,3,160,1/4/2023,3,50,110,721.9050633,486,1.035010221,0.693908126
76,1/4/2023,4,190,1/4/2023,4,24,166,566.8095238,410,1.223253081,0.837195235
77,1/4/2023,5,791,1/4/2023,5,69,722,534.3893805,402,1.171968366,0.8330234
78,1/4/2023,6,2294,1/4/2023,6,161,2133,553.5997381,399,1.141608529,0.833870442
79,1/4/2023,7,4936,1/4/2023,7,334,4602,631.6365112,475,1.205800282,0.9121928
80,1/4/2023,8,7390,1/4/2023,8,611,6779,665.5258586,514,1.21786599,0.920071907
81,1/4/2023,9,5005,1/4/2023,9,609,4396,722.708734,520.5,1.179777581,0.862748185
82,1/4/2023,10,3332,1/4/2023,10,529,2803,773.8149155,511,1.076529866,0.79304077
83,1/4/2023,11,3602,1/4/2023,11,678,2924,804.8773348,544,1.061245063,0.779522624
84,1/4/2023,12,4320,1/4/2023,12,851,3469,818.0461001,531,1.065701159,0.767533569
85,1/4/2023,13,4612,1/4/2023,13,876,3736,817.52698,537,1.042963091,0.774259739
86,1/4/2023,14,5343,1/4/2023,14,1034,4309,828.8907453,560,1.119824124,0.814023004
87,1/4/2023,15,6162,1/4/2023,15,1111,5051,767.071417,546,1.086567803,0.803702638
88,1/4/2023,16,5019,1/4/2023,16,701,4318,694.6885606,504,1.071199927,0.804269345
89,1/4/2023,17,4956,1/4/2023,17,477,4479,674.9595796,509.5,1.11695428,0.847688992
90,1/4/2023,18,5664,1/4/2023,18,690,4974,689.9890285,516,1.15341026,0.867200481
91,1/4/2023,19,3975,1/4/2023,19,455,3520,660.7949106,494,1.098601268,0.821750788
92,1/4/2023,20,2770,1/4/2023,20,359,2411,646.3607801,470,1.016932535,0.766223202
93,1/4/2023,21,2144,1/4/2023,21,351,1793,684.386236,498.5,1.094013133,0.822069943
94,1/4/2023,22,1808,1/4/2023,22,332,1476,690.2217899,505,1.170498541,0.890017579
95,1/4/2023,23,1212,1/4/2023,23,223,989,644.2109181,460,1.132663165,0.831571469
96,1/5/2023,0,545,1/5/2023,0,136,409,663.7834862,486,1.161606255,0.839417471
97,1/5/2023,1,321,1/5/2023,1,75,246,756.7258567,491,1.163573289,0.724639099
98,1/5/2023,2,235,1/5/2023,2,41,194,662.6382979,373,1.074478939,0.648321465
99,1/5/2023,3,164,1/5/2023,3,32,132,667.0365854,434,1.086551702,0.709733206
100,1/5/2023,4,226,1/5/2023,4,43,183,565.2522124,352,1.074629612,0.691548825
101,1/5/2023,5,770,1/5/2023,5,61,709,549.6163849,395,1.112044682,0.823023329
102,1/5/2023,6,2065,1/5/2023,6,162,1903,559.376938,402,1.14655271,0.828955802
103,1/5/2023,7,4589,1/5/2023,7,314,4275,623.2311887,465,1.180451872,0.874283761
104,1/5/2023,8,6661,1/5/2023,8,479,6182,639.4870754,488,1.174877971,0.888045824
105,1/5/2023,9,4332,1/5/2023,9,372,3960,637.2322297,482,1.063566915,0.821019042
106,1/5/2023,10,3000,1/5/2023,10,365,2635,702.0354752,486.5,1.052450483,0.796510683
107,1/5/2023,11,3093,1/5/2023,11,415,2678,692.3395921,475,1.003665502,0.732559303
108,1/5/2023,12,3258,1/5/2023,12,482,2776,709.1327189,473,0.994298384,0.727861682
109,1/5/2023,13,3668,1/5/2023,13,634,3034,697.3021602,471,1.004317923,0.754528555
110,1/5/2023,14,4310,1/5/2023,14,719,3591,715.4421468,488,1.07360246,0.801982468
111,1/5/2023,15,5173,1/5/2023,15,824,4349,693.8063892,481,1.040807307,0.770684652
112,1/5/2023,16,5749,1/5/2023,16,790,4959,699.7810105,508,1.099755596,0.805889433
113,1/5/2023,17,7229,1/5/2023,17,743,6486,687.4585123,529,1.134660221,0.855675289
114,1/5/2023,18,6044,1/5/2023,18,639,5405,635.5034791,480,1.057940587,0.80990447
115,1/5/2023,19,4420,1/5/2023,19,506,3914,653.832049,481,1.065898594,0.812366844
116,1/5/2023,20,3064,1/5/2023,20,418,2646,632.5298922,470,1.031099305,0.778881004
117,1/5/2023,21,2251,1/5/2023,21,364,1887,633.8213808,464,1.050372212,0.799966156
118,1/5/2023,22,1629,1/5/2023,22,264,1365,639.4393846,459,1.119421638,0.834862098
119,1/5/2023,23,1185,1/5/2023,23,203,982,647.6570946,484.5,1.185690828,0.870882904
120,1/6/2023,0,715,1/6/2023,0,142,573,686.7223001,489,1.17747032,0.855506738
121,1/6/2023,1,347,1/6/2023,1,79,268,546.3487032,383,0.958112578,0.700591492
122,1/6/2023,2,96,1/6/2023,2,15,81,644.96875,445,1.013350428,0.793725413
123,1/6/2023,3,72,1/6/2023,3,10,62,556.3333333,505.5,0.990944511,0.796582758
124,1/6/2023,4,140,1/6/2023,4,19,121,496.85,366,1.009535371,0.782517902
125,1/6/2023,5,595,1/6/2023,5,47,548,500.9391892,382.5,1.079405934,0.828955802
126,1/6/2023,6,1698,1/6/2023,6,142,1556,539.7904368,393.5,1.108615781,0.816600261
127,1/6/2023,7,3086,1/6/2023,7,243,2843,583.4548408,445,1.114141637,0.840353581
128,1/6/2023,8,4165,1/6/2023,8,301,3864,581.0336377,462,1.083535846,0.82897266
129,1/6/2023,9,3377,1/6/2023,9,315,3062,603.8790753,449,1.047712505,0.808179868
130,1/6/2023,10,2326,1/6/2023,10,294,2032,635.4931034,445,0.980089462,0.746692175
131,1/6/2023,11,2743,1/6/2023,11,315,2428,644.9400146,466,0.98634532,0.725192045
132,1/6/2023,12,3306,1/6/2023,12,495,2811,676.6114147,452,0.948342356,0.711147457
133,1/6/2023,13,4014,1/6/2023,13,676,3338,686.3562157,473,0.987270804,0.738803379
134,1/6/2023,14,4218,1/6/2023,14,667,3551,691.4246022,481,1.006951764,0.763169689
135,1/6/2023,15,5212,1/6/2023,15,773,4439,696.6579604,496,1.043438542,0.777626609
136,1/6/2023,16,5915,1/6/2023,16,791,5124,703.3209751,505,1.075290401,0.805389295
137,1/6/2023,17,6522,1/6/2023,17,761,5761,679.8066298,511.5,1.107547897,0.835286095
138,1/6/2023,18,5707,1/6/2023,18,741,4966,661.2578605,499,1.069310887,0.814834566
139,1/6/2023,19,4344,1/6/2023,19,638,3706,633.6257796,476,1.008342818,0.760900412
140,1/6/2023,20,2852,1/6/2023,20,431,2421,629.031261,460,0.98209079,0.727849452
141,1/6/2023,21,2095,1/6/2023,21,347,1748,631.7281414,460,0.986082863,0.730514197
142,1/6/2023,22,1880,1/6/2023,22,337,1543,640.8537887,495.5,1.062965418,0.811639656
143,1/6/2023,23,1566,1/6/2023,23,297,1269,663.4487179,490.5,1.130518451,0.845222119
144,1/7/2023,0,1137,1/7/2023,0,265,872,625.6525573,462,1.084444253,0.797499667
145,1/7/2023,1,789,1/7/2023,1,169,620,622.0407643,440,1.109269082,0.833936818
146,1/7/2023,2,597,1/7/2023,2,156,441,627.040404,431.5,1.082052036,0.81321818
147,1/7/2023,3,348,1/7/2023,3,79,269,596.300578,393,1.040917921,0.717320775
148,1/7/2023,4,224,1/7/2023,4,41,183,565.2780269,387,1.035430182,0.646913604
149,1/7/2023,5,239,1/7/2023,5,31,208,559.2731092,380,1.142558375,0.79526586
150,1/7/2023,6,534,1/7/2023,6,57,477,575.6779026,391.5,1.254999106,0.837342101
151,1/7/2023,7,1103,1/7/2023,7,138,965,625.2941712,445,1.15840661,0.867735303
152,1/7/2023,8,1909,1/7/2023,8,239,1670,587.0026192,427,1.039407026,0.790354544
153,1/7/2023,9,2849,1/7/2023,9,399,2450,653.986981,460.5,1.08844072,0.813406768
154,1/7/2023,10,3773,1/7/2023,10,570,3203,661.4245158,450,1.022495354,0.762560346
155,1/7/2023,11,4689,1/7/2023,11,775,3914,702.5332194,476,1.022984284,0.786057909
156,1/7/2023,12,5236,1/7/2023,12,924,4312,703.1581867,495,1.048482786,0.792827399
157,1/7/2023,13,5096,1/7/2023,13,976,4120,779.0033432,547,1.099852621,0.842667803
158,1/7/2023,14,5092,1/7/2023,14,996,4096,785.4825684,541,1.070669227,0.80356916
159,1/7/2023,15,5093,1/7/2023,15,958,4135,751.4099587,532,1.067488644,0.796810016
160,1/7/2023,16,4784,1/7/2023,16,904,3880,743.8514166,532,1.038279577,0.80202147
161,1/7/2023,17,4002,1/7/2023,17,675,3327,698.3712785,519,1.036382714,0.789715989
162,1/7/2023,18,3508,1/7/2023,18,524,2984,687.0165809,501,1.02399244,0.765323441
163,1/7/2023,19,3059,1/7/2023,19,469,2590,679.9320643,495,1.016044248,0.774167026
164,1/7/2023,20,2425,1/7/2023,20,447,1978,683.3622829,487.5,0.98699848,0.720390376
165,1/7/2023,21,1781,1/7/2023,21,284,1497,687.4692958,477,1.018320454,0.772356452
166,1/7/2023,22,1532,1/7/2023,22,244,1288,656.5683453,471,1.054628801,0.793246481
167,1/7/2023,23,1428,1/7/2023,23,261,1167,639.1143058,481,1.074758437,0.81148473
168,1/8/2023,0,1119,1/8/2023,0,237,882,635.509839,472.5,1.120013029,0.819287126
169,1/8/2023,1,879,1/8/2023,1,200,679,641.1571101,443,1.064553449,0.767143392
170,1/8/2023,2,555,1/8/2023,2,133,422,644.4394213,438,1.078295476,0.774284165
171,1/8/2023,3,365,1/8/2023,3,70,295,659.5506849,481,1.14513449,0.845704982
172,1/8/2023,4,221,1/8/2023,4,48,173,598.1447964,432,1.080663759,0.667037141
173,1/8/2023,5,172,1/8/2023,5,24,148,563.0988372,349.5,1.255662506,0.820774618
174,1/8/2023,6,351,1/8/2023,6,50,301,622.5228571,433,1.285417059,0.886022417
175,1/8/2023,7,670,1/8/2023,7,73,597,601.2208955,418.5,1.121726897,0.833375767
176,1/8/2023,8,1326,1/8/2023,8,165,1161,579.3064151,399,1.024027035,0.717872603
177,1/8/2023,9,2098,1/8/2023,9,291,1807,595.2347328,420.5,0.978175021,0.743042607
178,1/8/2023,10,3061,1/8/2023,10,463,2598,678.612586,464,1.069586915,0.793833763
179,1/8/2023,11,3742,1/8/2023,11,626,3116,681.7651941,476,1.014143911,0.78364547
180,1/8/2023,12,4496,1/8/2023,12,785,3711,737.4002227,538,1.097807754,0.848528002
181,1/8/2023,13,4708,1/8/2023,13,908,3800,761.7997023,531,1.068392448,0.803832147
182,1/8/2023,14,4544,1/8/2023,14,854,3690,773.9878775,546,1.076094769,0.829701935
183,1/8/2023,15,4499,1/8/2023,15,805,3694,739.2416407,518.5,1.032995473,0.775989818
184,1/8/2023,16,4499,1/8/2023,16,738,3761,725.9717023,511,1.040100079,0.764378387
185,1/8/2023,17,3570,1/8/2023,17,475,3095,681.6238429,487,1.016686487,0.752571504
186,1/8/2023,18,2983,1/8/2023,18,409,2574,643.2378069,469,0.987334059,0.754553215
187,1/8/2023,19,2307,1/8/2023,19,292,2015,637.9230769,466,0.994627496,0.757494273
188,1/8/2023,20,1780,1/8/2023,20,263,1517,622.7546427,451,0.976725138,0.709288232
189,1/8/2023,21,1363,1/8/2023,21,208,1155,611.8280676,424,0.994590736,0.71706456
190,1/8/2023,22,1043,1/8/2023,22,160,883,619.8173077,435,1.036356623,0.770672791
191,1/8/2023,23,725,1/8/2023,23,146,579,671.1339779,442.5,1.061635728,0.800376102
192,1/9/2023,0,486,1/9/2023,0,112,374,717.8989691,484,1.188573778,0.853486705
193,1/9/2023,1,245,1/9/2023,1,48,197,584.5737705,420,1.105550318,0.743989287
194,1/9/2023,2,141,1/9/2023,2,43,98,648.6569343,427,0.898562695,0.691435724
195,1/9/2023,3,116,1/9/2023,3,17,99,622.6637931,482.5,1.123393047,0.703538343
196,1/9/2023,4,165,1/9/2023,4,26,139,591.6768293,382,1.034478839,0.728835589
197,1/9/2023,5,656,1/9/2023,5,40,616,533.5289634,407.5,1.114713802,0.838391504
198,1/9/2023,6,1650,1/9/2023,6,94,1556,532.9120146,410,1.079373849,0.82450132
199,1/9/2023,7,3888,1/9/2023,7,240,3648,601.5392535,458,1.147175277,0.842354121
200,1/9/2023,8,5553,1/9/2023,8,319,5234,608.6679885,473,1.088673061,0.830769609
201,1/9/2023,9,3608,1/9/2023,9,284,3324,612.4977802,465.5,1.03193021,0.793167959
202,1/9/2023,10,2333,1/9/2023,10,238,2095,621.4018892,453,0.976966097,0.726930983
203,1/9/2023,11,2489,1/9/2023,11,314,2175,654.3983085,446,0.949853028,0.700139479
204,1/9/2023,12,2959,1/9/2023,12,405,2554,673.682341,471.5,0.947105748,0.718569184
205,1/9/2023,13,3190,1/9/2023,13,400,2790,647.4984296,440,0.936236695,0.677954373
206,1/9/2023,14,3870,1/9/2023,14,493,3377,652.4077142,477,1.01371341,0.746458893
207,1/9/2023,15,4346,1/9/2023,15,536,3810,671.207882,476,1.019753757,0.755535984
208,1/9/2023,16,4991,1/9/2023,16,538,4453,679.1198555,500,1.081859101,0.809877649
209,1/9/2023,17,6343,1/9/2023,17,499,5844,648.1441655,498,1.083839332,0.822984051
210,1/9/2023,18,5923,1/9/2023,18,502,5421,616.9661934,471,1.022053854,0.794405044
211,1/9/2023,19,4042,1/9/2023,19,375,3667,592.1733201,438,0.996775659,0.759707524
212,1/9/2023,20,2598,1/9/2023,20,243,2355,592.8457385,445,1.014791142,0.773136867
213,1/9/2023,21,1813,1/9/2023,21,202,1611,576.6178097,432.5,0.980850639,0.741300402
214,1/9/2023,22,1372,1/9/2023,22,169,1203,561.0007315,449,1.0383182,0.834972481
215,1/9/2023,23,816,1/9/2023,23,124,692,601.114532,401.5,1.074472315,0.812800536
216,1/10/2023,0,490,1/10/2023,0,103,387,656.3734694,466,1.122845219,0.796848079
217,1/10/2023,1,297,1/10/2023,1,56,241,567.0808081,373,1.025673412,0.700068384
218,1/10/2023,2,181,1/10/2023,2,32,149,586.5303867,420,0.990793809,0.653822354
219,1/10/2023,3,107,1/10/2023,3,15,92,586.3084112,395,1.043980718,0.700139479
220,1/10/2023,4,181,1/10/2023,4,27,154,515.9060773,302,1.007461684,0.643376047
221,1/10/2023,5,739,1/10/2023,5,53,686,506.8821138,377.5,1.094697793,0.798389209
222,1/10/2023,6,2065,1/10/2023,6,117,1948,546.3967022,418,1.132762887,0.849086742
223,1/10/2023,7,4582,1/10/2023,7,274,4308,606.5043687,457,1.152618543,0.849198914
224,1/10/2023,8,6538,1/10/2023,8,415,6123,625.6988671,485,1.126110706,0.853863333
225,1/10/2023,9,4144,1/10/2023,9,340,3804,632.8180939,482,1.059622692,0.822463157
226,1/10/2023,10,2577,1/10/2023,10,231,2346,607.313253,455,0.98089153,0.775571516
227,1/10/2023,11,2573,1/10/2023,11,256,2317,633.2488318,466.5,0.941271869,0.717054932
228,1/10/2023,12,2843,1/10/2023,12,325,2518,632.6270289,452,0.920379129,0.695334175
229,1/10/2023,13,3004,1/10/2023,13,319,2685,632.3662442,453,0.96020538,0.725295111
230,1/10/2023,14,3643,1/10/2023,14,436,3207,639.2299451,454,0.990086446,0.730705505
231,1/10/2023,15,4295,1/10/2023,15,476,3819,665.1593663,485,1.031381531,0.759246356
232,1/10/2023,16,5305,1/10/2023,16,556,4749,643.1313951,479,1.061617573,0.788917817
233,1/10/2023,17,6813,1/10/2023,17,534,6279,657.7960923,507,1.111056061,0.840199975
234,1/10/2023,18,6351,1/10/2023,18,546,5805,636.2925406,490,1.073550312,0.814557709
235,1/10/2023,19,4323,1/10/2023,19,466,3857,625.7730431,475,1.040933149,0.807853725
236,1/10/2023,20,2982,1/10/2023,20,340,2642,619.6082578,463,1.055626923,0.796267192
237,1/10/2023,21,2088,1/10/2023,21,233,1855,574.2131541,435,1.005370971,0.753754626
238,1/10/2023,22,1539,1/10/2023,22,207,1332,616.4811198,449.5,1.068335528,0.804259152
239,1/10/2023,23,1010,1/10/2023,23,171,839,596.5654762,441,1.083552834,0.836358195
240,1/11/2023,0,541,1/11/2023,0,69,472,598.4685185,419,1.057052493,0.74732859
241,1/11/2023,1,326,1/11/2023,1,58,268,661.8865031,427.5,0.967771235,0.584946504
242,1/11/2023,2,202,1/11/2023,2,43,159,611.3781095,391,0.92457113,0.625513986
243,1/11/2023,3,125,1/11/2023,3,20,105,572.144,344,0.908374336,0.505517459
244,1/11/2023,4,201,1/11/2023,4,19,182,478.3781095,326,1.013862974,0.607212372
245,1/11/2023,5,747,1/11/2023,5,40,707,490.6085791,370,1.036768937,0.75251493
246,1/11/2023,6,1992,1/11/2023,6,145,1847,537.913109,400,1.100886047,0.809137898
247,1/11/2023,7,4524,1/11/2023,7,244,4280,597.7595133,447.5,1.126735452,0.832984432
248,1/11/2023,8,6624,1/11/2023,8,372,6252,595.5197945,458,1.08196445,0.818381849
249,1/11/2023,9,4315,1/11/2023,9,289,4026,601.3644383,461,1.039735435,0.800633308
250,1/11/2023,10,2761,1/11/2023,10,253,2508,634.1715633,459,0.998389007,0.75077187
251,1/11/2023,11,2686,1/11/2023,11,284,2402,627.5774963,442.5,0.967345841,0.721486899
252,1/11/2023,12,2933,1/11/2023,12,306,2627,619.8754266,445,0.933291073,0.702171735
253,1/11/2023,13,3297,1/11/2023,13,368,2929,632.9508047,449,0.953705706,0.695009046
254,1/11/2023,14,3811,1/11/2023,14,454,3357,629.5861162,455,0.984379032,0.72747189
255,1/11/2023,15,4248,1/11/2023,15,436,3812,645.9138215,471,1.026429216,0.772833149
256,1/11/2023,16,5204,1/11/2023,16,522,4682,657.659292,469,1.065864913,0.783429719
257,1/11/2023,17,6814,1/11/2023,17,539,6275,644.4804469,497,1.068088854,0.816332493
258,1/11/2023,18,6174,1/11/2023,18,545,5629,638.4146262,499,1.059359938,0.81669646
259,1/11/2023,19,4289,1/11/2023,19,375,3914,612.864909,465,1.02203595,0.782020876
260,1/11/2023,20,2741,1/11/2023,20,235,2506,601.8403944,453,0.98925238,0.755683748
261,1/11/2023,21,2089,1/11/2023,21,208,1881,604.6037464,457,1.021711807,0.784615857
262,1/11/2023,22,1630,1/11/2023,22,214,1416,593.5601227,436,1.035503323,0.779748913
263,1/11/2023,23,1021,1/11/2023,23,124,897,595.784525,433,1.086533233,0.82851789
264,1/12/2023,0,616,1/12/2023,0,83,533,601.0521173,433.5,1.099342416,0.770144009
265,1/12/2023,1,307,1/12/2023,1,56,251,676.2254902,491.5,1.184296682,0.86412641
266,1/12/2023,2,210,1/12/2023,2,41,169,625.247619,398.5,1.057987916,0.653916212
267,1/12/2023,3,155,1/12/2023,3,30,125,760.3181818,443,1.139852251,0.688756825
268,1/12/2023,4,194,1/12/2023,4,32,162,572.5129534,399,1.095653543,0.748719073
269,1/12/2023,5,692,1/12/2023,5,52,640,503.6280753,355,1.057500627,0.743770018
270,1/12/2023,6,1349,1/12/2023,6,75,1274,520.2769117,386,1.067439685,0.771750388
271,1/12/2023,7,2964,1/12/2023,7,202,2762,570.9074637,435,1.08618958,0.822779439
272,1/12/2023,8,3226,1/12/2023,8,175,3051,564.0679491,430,1.062122568,0.794279391
273,1/12/2023,9,2938,1/12/2023,9,194,2744,568.7612705,443,1.029975182,0.776344274
274,1/12/2023,10,2388,1/12/2023,10,212,2176,583.7963041,441,0.959581496,0.745223887
275,1/12/2023,11,2421,1/12/2023,11,221,2200,613.7928896,438,0.920876191,0.702362952
276,1/12/2023,12,2945,1/12/2023,12,328,2617,626.2559483,441.5,0.930489194,0.698763101
277,1/12/2023,13,3253,1/12/2023,13,358,2895,643.6664613,439,0.958285423,0.683502537
278,1/12/2023,14,3795,1/12/2023,14,444,3351,650.3663941,466,1.023137242,0.735815159
279,1/12/2023,15,4503,1/12/2023,15,514,3989,646.3536341,475,1.013409256,0.744794657
280,1/12/2023,16,5134,1/12/2023,16,550,4584,676.9194932,495.5,1.074510485,0.802363462
281,1/12/2023,17,5881,1/12/2023,17,551,5330,657.5746892,502,1.06356773,0.814546961
282,1/12/2023,18,2121,1/12/2023,18,206,1915,597.7864903,454,0.987731802,0.747529664
283,1/12/2023,19,2506,1/12/2023,19,181,2325,620.9281437,467,0.974621371,0.766290482
284,1/12/2023,20,1534,1/12/2023,20,159,1375,609.5861619,445.5,0.956850307,0.726629999
285,1/12/2023,21,1584,1/12/2023,21,166,1418,626.0865992,455.5,1.05085307,0.770775747
286,1/12/2023,22,1430,1/12/2023,22,195,1235,646.1749475,471,1.134228249,0.856813863
287,1/12/2023,23,1048,1/12/2023,23,155,893,642.3323782,466,1.143326995,0.849854207
288,1/13/2023,0,673,1/13/2023,0,120,553,673.3119403,454,1.189636611,0.811962614
289,1/13/2023,1,233,1/13/2023,1,42,191,698.0085837,478,1.135341814,0.793524517
290,1/13/2023,2,253,1/13/2023,2,41,212,651.3452381,447.5,1.183868628,0.834202597
291,1/13/2023,3,168,1/13/2023,3,33,135,694.251497,471,1.115902149,0.824084722
