,startdate,starthour,demand,startdate,starthour,bicycle,moped,scooter,td_mean,td_median,distance_mean,distance_median
0,2018-04-03,18.0,1,2018-04-03,18.0,0.0,0.0,1.0,943.0,943.0,0.2603545328,0.2603545328
1,2018-04-04,10.0,1,2018-04-04,10.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0
2,2018-04-04,15.0,1,2018-04-04,15.0,0.0,0.0,1.0,2608.0,2608.0,9.9860565552,9.9860565552
3,2018-04-04,17.0,1,2018-04-04,17.0,0.0,0.0,1.0,1465.0,1465.0,0.6232353136,0.6232353136
4,2018-04-05,5.0,1,2018-04-05,5.0,0.0,0.0,1.0,433.0,433.0,0.6393909648,0.6393909648
5,2018-04-05,8.0,2,2018-04-05,8.0,0.0,0.0,2.0,637.0,637.0,0.5924774392,0.5924774392
6,2018-04-05,10.0,1,2018-04-05,10.0,0.0,0.0,1.0,117.0,117.0,0.1572069136,0.1572069136
7,2018-04-05,11.0,6,2018-04-05,11.0,0.0,0.0,6.0,453.5,363.5,0.7734000202666667,0.7400530992000001
8,2018-04-05,12.0,6,2018-04-05,12.0,0.0,0.0,6.0,755.5,279.5,0.5614088791999999,0.5176022095999999
9,2018-04-05,13.0,15,2018-04-05,13.0,0.0,0.0,15.0,1106.4666666666667,372.0,1.2900080359466666,0.7381889856
10,2018-04-05,14.0,18,2018-04-05,14.0,0.0,0.0,18.0,866.9444444444445,615.5,1.1249925576,0.8630845967999999
11,2018-04-05,15.0,16,2018-04-05,15.0,0.0,0.0,16.0,1213.3125,500.0,0.9285227513,0.5862637272
12,2018-04-05,16.0,13,2018-04-05,16.0,0.0,0.0,13.0,1198.3076923076924,843.0,2.2562944227692308,1.6590611039999998
13,2018-04-05,17.0,12,2018-04-05,17.0,0.0,0.0,12.0,1329.0,965.0,1.9089558882666668,1.8510648048
14,2018-04-05,18.0,13,2018-04-05,18.0,0.0,0.0,13.0,1465.8461538461538,924.0,1.5276171963076923,1.2328004608
15,2018-04-05,19.0,20,2018-04-05,19.0,0.0,0.0,20.0,1186.1,686.5,1.5684030459199998,0.7248295048
16,2018-04-05,20.0,3,2018-04-05,20.0,0.0,0.0,3.0,3425.0,1825.0,1.4301893786666666,0.9140370351999999
17,2018-04-06,8.0,9,2018-04-06,8.0,0.0,0.0,9.0,346.22222222222223,258.0,0.7333560984888889,0.506417528
18,2018-04-06,9.0,11,2018-04-06,9.0,0.0,0.0,11.0,797.3636363636364,477.0,1.325497746181818,1.2564125663999999
19,2018-04-06,10.0,8,2018-04-06,10.0,0.0,0.0,8.0,492.75,556.5,0.5944968956,0.4672711424
20,2018-04-06,11.0,22,2018-04-06,11.0,0.0,0.0,22.0,921.4545454545455,799.5,1.4457613175272728,1.5944384991999998
21,2018-04-06,12.0,32,2018-04-06,12.0,0.0,0.0,32.0,949.03125,638.0,1.3626282059,1.1501580911999998
22,2018-04-06,13.0,38,2018-04-06,13.0,0.0,0.0,38.0,1060.8947368421052,430.0,1.5419980402947366,0.4570185176
23,2018-04-06,14.0,31,2018-04-06,14.0,0.0,0.0,31.0,895.5483870967741,538.0,1.2782407353290324,0.8543854
24,2018-04-06,15.0,36,2018-04-06,15.0,0.0,0.0,36.0,1166.361111111111,877.5,1.6857110243555555,1.7684224352
25,2018-04-06,16.0,40,2018-04-06,16.0,0.0,0.0,40.0,1560.1,1033.5,1.81567771496,1.4067843968
26,2018-04-06,17.0,31,2018-04-06,17.0,0.0,0.0,31.0,1764.8709677419354,962.0,2.677007439225806,1.2930734672
27,2018-04-06,18.0,50,2018-04-06,18.0,0.0,0.0,50.0,840.98,626.5,1.326590229728,0.9783489543999999
28,2018-04-06,19.0,63,2018-04-06,19.0,0.0,0.0,63.0,1179.5079365079366,848.0,1.6787773108063493,1.4950191071999999
29,2018-04-06,20.0,5,2018-04-06,20.0,0.0,0.0,5.0,523.2,458.0,1.4163535132799998,0.7127127663999999
30,2018-04-07,8.0,3,2018-04-07,8.0,0.0,0.0,3.0,287.0,310.0,0.4355812112,0.5517776256
31,2018-04-07,9.0,2,2018-04-07,9.0,0.0,0.0,2.0,2442.0,2442.0,2.3944539192,2.3944539192
32,2018-04-07,10.0,3,2018-04-07,10.0,0.0,0.0,3.0,635.6666666666666,425.0,1.1337953162666665,0.8661914528
33,2018-04-07,11.0,11,2018-04-07,11.0,0.0,0.0,11.0,830.7272727272727,743.0,0.7175707594181818,0.7922482799999999
34,2018-04-07,12.0,38,2018-04-07,12.0,0.0,0.0,38.0,687.6315789473684,438.5,1.0332258424842105,0.709916596
35,2018-04-07,13.0,27,2018-04-07,13.0,0.0,0.0,27.0,761.925925925926,512.0,1.3187798238814816,0.7568301216
36,2018-04-07,14.0,31,2018-04-07,14.0,0.0,0.0,31.0,1986.0,738.0,1.5098317948387097,0.863705968
37,2018-04-07,15.0,29,2018-04-07,15.0,0.0,0.0,29.0,922.1379310344828,518.0,1.311436057489655,0.8494144304
38,2018-04-07,16.0,22,2018-04-07,16.0,0.0,0.0,22.0,942.0,445.5,1.3970966549090909,0.7764033144
39,2018-04-07,17.0,21,2018-04-07,17.0,0.0,0.0,21.0,594.3809523809524,487.0,0.7033921984,0.6232353136
40,2018-04-07,18.0,19,2018-04-07,18.0,0.0,0.0,19.0,1794.5263157894738,582.0,1.2526189317052632,0.40513402239999996
41,2018-04-07,19.0,22,2018-04-07,19.0,0.0,0.0,22.0,560.1363636363636,538.0,0.7795949028363637,0.7481309248
42,2018-04-07,20.0,4,2018-04-07,20.0,0.0,0.0,4.0,879.75,907.5,1.1942754464,1.1225070728
43,2018-04-08,7.0,3,2018-04-08,7.0,0.0,0.0,3.0,425.6666666666667,431.0,1.2002820346666667,1.3260061408
44,2018-04-08,8.0,1,2018-04-08,8.0,0.0,0.0,1.0,502.0,502.0,0.8438220895999999,0.8438220895999999
45,2018-04-08,9.0,7,2018-04-08,9.0,0.0,0.0,7.0,838.4285714285714,471.0,1.4262244386285714,1.4223186768
46,2018-04-08,10.0,15,2018-04-08,10.0,0.0,0.0,15.0,1421.5333333333333,866.0,1.6477107234133332,0.680401464
47,2018-04-08,11.0,23,2018-04-08,11.0,0.0,0.0,23.0,1263.8260869565217,793.0,1.5853880925913042,1.4776207136
48,2018-04-08,12.0,31,2018-04-08,12.0,0.0,0.0,31.0,1194.483870967742,593.0,2.046916998193548,0.8121321584
49,2018-04-08,13.0,45,2018-04-08,13.0,0.0,0.0,45.0,1815.7111111111112,922.0,2.4472911835733333,1.655954248
50,2018-04-08,14.0,37,2018-04-08,14.0,0.0,0.0,37.0,1618.054054054054,1082.0,2.3754685099675674,1.6820518383999998
51,2018-04-08,15.0,61,2018-04-08,15.0,0.0,0.0,61.0,2287.7049180327867,1230.0,2.276469789298361,1.6255070591999998
52,2018-04-08,16.0,39,2018-04-08,16.0,0.0,0.0,39.0,1860.128205128205,1204.0,1.9931994836512819,1.8137825328
53,2018-04-08,17.0,49,2018-04-08,17.0,0.0,0.0,49.0,2020.204081632653,978.0,2.764949667461224,1.8976676447999998
54,2018-04-08,18.0,49,2018-04-08,18.0,0.0,0.0,49.0,1282.7755102040817,800.0,1.7983116580244898,1.3589388143999999
55,2018-04-08,19.0,33,2018-04-08,19.0,0.0,0.0,33.0,1158.121212121212,859.0,1.2778027992242424,0.9705818143999999
56,2018-04-08,20.0,3,2018-04-08,20.0,0.0,0.0,3.0,1038.6666666666667,1179.0,2.4622869418666666,3.4212698271999997
57,2018-04-09,6.0,1,2018-04-09,6.0,0.0,0.0,1.0,487.0,487.0,1.4596009488,1.4596009488
58,2018-04-09,7.0,1,2018-04-09,7.0,0.0,0.0,1.0,790.0,790.0,1.944891856,1.944891856
59,2018-04-09,8.0,2,2018-04-09,8.0,0.0,0.0,2.0,618.5,618.5,1.2881024976,1.2881024976
60,2018-04-09,9.0,6,2018-04-09,9.0,0.0,0.0,6.0,701.6666666666666,666.5,1.3791333784,1.579836276
61,2018-04-09,10.0,2,2018-04-09,10.0,0.0,0.0,2.0,1818.5,1818.5,2.5650203136,2.5650203136
62,2018-04-09,11.0,12,2018-04-09,11.0,0.0,0.0,12.0,3722.5,1424.5,4.242515429866667,1.7650048936
63,2018-04-09,12.0,24,2018-04-09,12.0,0.0,0.0,24.0,2001.25,1514.5,2.9310856218,2.1695175447999997
64,2018-04-09,13.0,28,2018-04-09,13.0,0.0,0.0,28.0,1305.857142857143,597.5,1.88741502,1.2508202255999998
65,2018-04-09,14.0,22,2018-04-09,14.0,0.0,0.0,22.0,1910.2727272727273,1136.5,2.2869567016,1.7034891447999998
66,2018-04-09,15.0,40,2018-04-09,15.0,0.0,0.0,40.0,1955.975,617.5,2.19605009504,1.043903616
67,2018-04-09,16.0,25,2018-04-09,16.0,0.0,0.0,25.0,2017.64,1003.0,1.9535661979519998,1.6230215743999998
68,2018-04-09,17.0,30,2018-04-09,17.0,0.0,0.0,30.0,581.1,551.0,1.0715960591466667,1.0755935472
69,2018-04-09,18.0,30,2018-04-09,18.0,0.0,0.0,30.0,1416.2,521.5,1.6720063373333331,0.840404548
70,2018-04-09,19.0,17,2018-04-09,19.0,0.0,0.0,17.0,467.5882352941176,342.0,0.9598722990117646,0.6779159792
71,2018-04-09,20.0,2,2018-04-09,20.0,0.0,0.0,2.0,758.0,758.0,1.533233436,1.533233436
72,2018-04-10,7.0,5,2018-04-10,7.0,0.0,0.0,5.0,605.8,466.0,1.3973395545599998,0.9730672991999999
73,2018-04-10,8.0,15,2018-04-10,8.0,0.0,0.0,15.0,685.2666666666667,475.0,1.4106783229866666,1.248956112
74,2018-04-10,9.0,16,2018-04-10,9.0,0.0,0.0,16.0,546.5625,319.0,0.5680886195999999,0.523505236
75,2018-04-10,10.0,24,2018-04-10,10.0,0.0,0.0,24.0,747.0833333333334,378.5,0.9848215710666666,0.5999338936
76,2018-04-10,11.0,37,2018-04-10,11.0,0.0,0.0,37.0,1555.5675675675675,456.0,1.411839335481081,0.6853724336
77,2018-04-10,12.0,64,2018-04-10,12.0,0.0,0.0,64.0,929.21875,514.0,1.1638282575999999,0.9214934896
78,2018-04-10,13.0,67,2018-04-10,13.0,0.0,0.0,67.0,771.4328358208955,435.0,1.2289516690388058,0.8531426576
79,2018-04-10,14.0,57,2018-04-10,14.0,0.0,0.0,57.0,853.1228070175439,457.0,1.3756831330526316,1.0122136847999998
80,2018-04-10,15.0,82,2018-04-10,15.0,0.0,0.0,82.0,1135.9878048780488,635.5,1.788677620780488,1.2728789032
81,2018-04-10,16.0,65,2018-04-10,16.0,0.0,0.0,65.0,912.5846153846154,552.0,1.44195400672,0.9357850272
82,2018-04-10,17.0,85,2018-04-10,17.0,0.0,0.0,85.0,1194.6352941176472,645.0,1.8422559542588233,1.1638282575999999
83,2018-04-10,18.0,95,2018-04-10,18.0,0.0,0.0,95.0,869.0736842105263,594.0,1.4089820886231579,1.0668943504
84,2018-04-10,19.0,103,2018-04-10,19.0,0.0,0.0,103.0,917.6893203883495,579.0,1.5772874475339804,1.0103495712
85,2018-04-10,20.0,19,2018-04-10,20.0,0.0,0.0,19.0,476.36842105263156,399.0,0.842121494736842,0.5399715728
86,2018-04-11,5.0,1,2018-04-11,5.0,0.0,0.0,1.0,398.0,398.0,0.7400530992,0.7400530992
87,2018-04-11,7.0,11,2018-04-11,7.0,0.0,0.0,11.0,451.90909090909093,425.0,0.8506571728,0.7990833632
88,2018-04-11,8.0,27,2018-04-11,8.0,0.0,0.0,27.0,737.5185185185185,485.0,1.3518735937185185,1.0836713728
89,2018-04-11,9.0,32,2018-04-11,9.0,0.0,0.0,32.0,525.03125,383.0,0.8518028259499999,0.681954892
90,2018-04-11,10.0,47,2018-04-11,10.0,0.0,0.0,47.0,425.74468085106383,286.0,0.7923143833191488,0.5710401328
91,2018-04-11,11.0,88,2018-04-11,11.0,0.0,0.0,88.0,545.75,424.5,0.9603362506363635,0.7757819431999999
92,2018-04-11,12.0,122,2018-04-11,12.0,0.0,0.0,122.0,821.0655737704918,488.0,1.1732557829377048,0.9550475344
93,2018-04-11,13.0,113,2018-04-11,13.0,0.0,0.0,113.0,946.5398230088496,519.0,1.2996556028318582,0.8922890431999999
94,2018-04-11,14.0,117,2018-04-11,14.0,0.0,0.0,117.0,1109.4786324786326,647.0,1.6775269814564102,1.0184273968
95,2018-04-11,15.0,120,2018-04-11,15.0,3.0,0.0,117.0,1037.8083333333334,513.0,1.53752089728,0.9783489543999999
96,2018-04-11,16.0,112,2018-04-11,16.0,0.0,0.0,112.0,1064.8035714285713,470.0,1.8772844502571429,0.883900532
97,2018-04-11,17.0,159,2018-04-11,17.0,0.0,0.0,159.0,1071.3333333333333,561.0,1.5421417105308175,0.9550475344
98,2018-04-11,18.0,150,2018-04-11,18.0,2.0,0.0,148.0,1228.2666666666667,576.5,1.5649896467946667,0.9929511776
99,2018-04-11,19.0,119,2018-04-11,19.0,0.0,0.0,119.0,858.8739495798319,553.0,1.492580616860504,0.9680963295999999
100,2018-04-11,20.0,13,2018-04-11,20.0,0.0,0.0,13.0,1700.1538461538462,1534.0,2.5309404931692305,1.6584397328
101,2018-04-12,5.0,1,2018-04-12,5.0,0.0,0.0,1.0,297.0,297.0,0.3106856,0.3106856
102,2018-04-12,6.0,5,2018-04-12,6.0,0.0,0.0,5.0,346.4,285.0,0.75322616864,0.4324743552
103,2018-04-12,7.0,20,2018-04-12,7.0,0.0,0.0,20.0,2016.2,414.0,0.9969900904,0.7419172128
104,2018-04-12,8.0,34,2018-04-12,8.0,0.0,0.0,34.0,582.5294117647059,477.5,1.103829385552941,0.9637467311999999
105,2018-04-12,9.0,42,2018-04-12,9.0,0.0,0.0,42.0,1010.5714285714286,410.0,1.029641667504762,0.7788887992
106,2018-04-12,10.0,62,2018-04-12,10.0,0.0,0.0,62.0,579.5483870967741,406.5,1.020602196,0.728557732
107,2018-04-12,11.0,91,2018-04-12,11.0,0.0,0.0,91.0,867.9560439560439,475.0,1.105187204131868,0.8270450671999999
108,2018-04-12,12.0,149,2018-04-12,12.0,0.0,0.0,149.0,630.503355704698,461.0,1.0194074117798657,0.7997047344
109,2018-04-12,13.0,137,2018-04-12,13.0,0.0,0.0,137.0,773.021897810219,412.0,1.1350274757021896,0.7810635984
110,2018-04-12,14.0,122,2018-04-12,14.0,1.0,0.0,121.0,887.7459016393443,494.0,1.4249926102426227,0.8550067712
111,2018-04-12,15.0,121,2018-04-12,15.0,0.0,0.0,121.0,858.3471074380166,543.0,1.2555395655404957,0.9016096111999999
112,2018-04-12,16.0,116,2018-04-12,16.0,1.0,0.0,115.0,728.3706896551724,526.5,1.2131362049793102,0.86991968
113,2018-04-12,17.0,104,2018-04-12,17.0,0.0,0.0,104.0,1089.951923076923,503.0,1.291197404153846,0.7944230792
114,2018-04-12,18.0,113,2018-04-12,18.0,0.0,0.0,113.0,826.1769911504425,607.0,1.402863709493805,1.1116330768
115,2018-04-12,19.0,145,2018-04-12,19.0,1.0,0.0,144.0,1183.2758620689656,696.0,1.7385923322813792,1.1781197952
116,2018-04-12,20.0,9,2018-04-12,20.0,0.0,0.0,9.0,560.2222222222222,393.0,0.7654602771555555,0.686615176
117,2018-04-13,5.0,1,2018-04-13,5.0,0.0,0.0,1.0,194.0,194.0,0.30695737279999996,0.30695737279999996
118,2018-04-13,6.0,4,2018-04-13,6.0,0.0,0.0,4.0,323.25,286.0,0.6126720031999999,0.5207090656
119,2018-04-13,7.0,20,2018-04-13,7.0,0.0,0.0,20.0,336.9,250.0,0.72709750968,0.4265713287999999
120,2018-04-13,8.0,34,2018-04-13,8.0,0.0,0.0,34.0,612.5588235294117,508.0,1.0802172799529413,0.8453755176
121,2018-04-13,9.0,51,2018-04-13,9.0,0.0,0.0,51.0,564.6078431372549,466.0,1.189986766745098,0.9712031856
122,2018-04-13,10.0,97,2018-04-13,10.0,0.0,0.0,97.0,430.7628865979381,302.0,0.7886673882391753,0.5555058528
123,2018-04-13,11.0,139,2018-04-13,11.0,0.0,0.0,139.0,859.0359712230215,436.0,0.9912345837812949,0.6692167823999999
124,2018-04-13,12.0,137,2018-04-13,12.0,0.0,0.0,137.0,711.0875912408759,539.0,1.1455499660963502,0.9146584064
125,2018-04-13,13.0,165,2018-04-13,13.0,0.0,0.0,165.0,747.2242424242424,414.0,1.0795251322472725,0.7723644016
126,2018-04-13,14.0,194,2018-04-13,14.0,0.0,0.0,194.0,1104.2113402061855,609.5,1.6724846436865979,1.0240197375999998
127,2018-04-13,15.0,212,2018-04-13,15.0,0.0,0.0,212.0,917.1603773584906,469.5,1.4000108645207545,0.8922890431999999
128,2018-04-13,16.0,175,2018-04-13,16.0,0.0,0.0,175.0,966.1542857142857,597.0,1.5128222797531428,0.9183866336
129,2018-04-13,17.0,182,2018-04-13,17.0,0.0,0.0,182.0,881.8901098901099,669.0,1.449911655032967,1.2769178159999999
130,2018-04-13,18.0,134,2018-04-13,18.0,0.0,0.0,134.0,1094.5820895522388,742.5,1.7168903594865672,1.4015027415999999
131,2018-04-13,19.0,128,2018-04-13,19.0,0.0,0.0,128.0,1199.390625,794.5,1.85015216585,1.488184024
132,2018-04-13,20.0,15,2018-04-13,20.0,0.0,0.0,15.0,755.6666666666666,689.0,1.4073229185066665,1.4210759344
133,2018-04-14,6.0,2,2018-04-14,6.0,0.0,0.0,2.0,421.0,421.0,0.4837374792,0.4837374792
134,2018-04-14,7.0,10,2018-04-14,7.0,0.0,0.0,10.0,5217.7,455.0,0.9927026291199998,0.86215254
135,2018-04-14,8.0,9,2018-04-14,8.0,0.0,0.0,9.0,825.4444444444445,366.0,1.7281713896888886,0.677294608
136,2018-04-14,9.0,25,2018-04-14,9.0,0.0,0.0,25.0,696.48,524.0,1.3315984816,1.028369336
137,2018-04-14,10.0,82,2018-04-14,10.0,0.0,0.0,82.0,999.9878048780488,639.0,1.7003216672195123,1.1535756328
138,2018-04-14,11.0,154,2018-04-14,11.0,0.0,0.0,154.0,1076.1883116883116,640.5,1.5439460368831168,1.1047979936
139,2018-04-14,12.0,203,2018-04-14,12.0,0.0,0.0,203.0,1639.576354679803,933.0,2.2749685227586203,1.6286139151999999
140,2018-04-14,13.0,242,2018-04-14,13.0,0.0,0.0,242.0,1679.4752066115702,1039.0,1.8779789077685949,1.6494298503999998
141,2018-04-14,14.0,269,2018-04-14,14.0,0.0,0.0,269.0,1485.0631970260224,853.0,1.6930840646126393,1.168177856
142,2018-04-14,15.0,211,2018-04-14,15.0,0.0,0.0,211.0,1388.9668246445497,835.0,1.6063181741800947,1.2296936048
143,2018-04-14,16.0,133,2018-04-14,16.0,0.0,0.0,133.0,1242.3157894736842,818.0,1.6765062172390977,1.2495774832
144,2018-04-14,17.0,61,2018-04-14,17.0,0.0,0.0,61.0,1346.5409836065573,966.0,1.7200471593180326,1.5745546207999999
145,2018-04-14,18.0,43,2018-04-14,18.0,0.0,0.0,43.0,1003.4186046511628,646.0,1.270993113860465,1.0258838512
146,2018-04-14,19.0,17,2018-04-14,19.0,0.0,0.0,17.0,718.5294117647059,593.0,1.0038068979764705,0.8767547632
147,2018-04-14,20.0,1,2018-04-14,20.0,0.0,0.0,1.0,648.0,648.0,0.612050632,0.612050632
148,2018-04-15,5.0,3,2018-04-15,5.0,0.0,0.0,3.0,1256.0,1353.0,1.2350788218666666,1.2607621648
149,2018-04-15,6.0,2,2018-04-15,6.0,0.0,0.0,2.0,2379.5,2379.5,1.6599931607999998,1.6599931607999998
150,2018-04-15,7.0,10,2018-04-15,7.0,0.0,0.0,10.0,2048.2,1777.0,2.4216699777599997,2.6026132712
151,2018-04-15,8.0,15,2018-04-15,8.0,0.0,0.0,15.0,1187.0666666666666,1185.0,1.8857787425066665,1.5925743855999999
152,2018-04-15,9.0,54,2018-04-15,9.0,0.0,0.0,54.0,953.4074074074074,603.5,1.4211334687703703,0.9096874368
153,2018-04-15,10.0,119,2018-04-15,10.0,0.0,0.0,119.0,1341.4453781512605,755.0,1.9450119529546217,1.1520222048
154,2018-04-15,11.0,181,2018-04-15,11.0,0.0,0.0,181.0,1640.0497237569061,739.0,1.9192165233767955,1.1439443792
155,2018-04-15,12.0,214,2018-04-15,12.0,0.0,0.0,214.0,1701.1495327102805,742.0,1.978492358459813,1.3558319584
156,2018-04-15,13.0,244,2018-04-15,13.0,0.0,0.0,244.0,1940.9959016393443,938.5,2.399969861901639,1.4102019383999997
157,2018-04-15,14.0,222,2018-04-15,14.0,0.0,0.0,222.0,1416.099099099099,878.0,1.7679578062846846,1.4046095976
158,2018-04-15,15.0,162,2018-04-15,15.0,0.0,0.0,162.0,1594.1358024691358,1073.5,1.9325795007407407,1.558088284
159,2018-04-15,16.0,110,2018-04-15,16.0,0.0,0.0,110.0,1035.7454545454545,787.5,1.5010238125236364,1.2719468463999999
160,2018-04-15,17.0,61,2018-04-15,17.0,0.0,0.0,61.0,1488.8360655737704,1137.0,1.6398189696262293,1.5528066288
161,2018-04-15,18.0,19,2018-04-15,18.0,0.0,0.0,19.0,1457.0526315789473,761.0,1.702557088,1.6292352864
162,2018-04-15,19.0,14,2018-04-15,19.0,0.0,0.0,14.0,664.5,525.0,1.0152317734857141,0.694382316
163,2018-04-15,20.0,1,2018-04-15,20.0,0.0,0.0,1.0,254.0,254.0,0.0236121056,0.0236121056
164,2018-04-15,22.0,1,2018-04-15,22.0,0.0,0.0,1.0,136.0,136.0,0.0484669536,0.0484669536
165,2018-04-16,0.0,4,2018-04-16,0.0,0.0,0.0,4.0,12.25,9.0,0.0727004304,0.0006213712
166,2018-04-16,1.0,7,2018-04-16,1.0,0.0,0.0,7.0,3.2857142857142856,3.0,0.0,0.0
167,2018-04-16,2.0,14,2018-04-16,2.0,0.0,0.0,14.0,3.7142857142857144,4.0,0.0,0.0
168,2018-04-16,3.0,2,2018-04-16,3.0,0.0,0.0,2.0,925.5,925.5,0.7897627951999999,0.7897627951999999
169,2018-04-16,4.0,2,2018-04-16,4.0,0.0,0.0,2.0,1045.0,1045.0,1.3263168264,1.3263168264
170,2018-04-16,5.0,2,2018-04-16,5.0,0.0,0.0,2.0,118.5,118.5,0.074564544,0.074564544
171,2018-04-16,6.0,5,2018-04-16,6.0,0.0,0.0,5.0,317.4,252.0,0.33877157824,0.23177145759999998
172,2018-04-16,7.0,21,2018-04-16,7.0,0.0,0.0,21.0,436.2857142857143,444.0,0.8905728751238096,0.8475503167999999
173,2018-04-16,8.0,47,2018-04-16,8.0,1.0,0.0,46.0,558.2765957446809,386.0,0.9669857938382979,0.7158196224
174,2018-04-16,9.0,65,2018-04-16,9.0,0.0,0.0,65.0,551.9384615384615,409.0,1.0442477600492308,0.7058776832
175,2018-04-16,10.0,129,2018-04-16,10.0,0.0,0.0,129.0,1052.8062015503876,356.0,1.3999252294449611,0.6810228352
176,2018-04-16,11.0,174,2018-04-16,11.0,1.0,0.0,173.0,831.028735632184,399.5,1.152786419954023,0.7086738536
177,2018-04-16,12.0,264,2018-04-16,12.0,0.0,0.0,264.0,849.4242424242424,418.5,1.2073501320666666,0.7347714439999999
178,2018-04-16,13.0,298,2018-04-16,13.0,0.0,0.0,298.0,812.3892617449665,418.0,1.1247194044885906,0.7164409936
179,2018-04-16,14.0,273,2018-04-16,14.0,0.0,0.0,273.0,1107.062271062271,547.0,1.3587840406212455,0.8332587791999999
180,2018-04-16,15.0,272,2018-04-16,15.0,0.0,0.0,272.0,836.2205882352941,494.5,1.1470786486352942,0.6543038736
181,2018-04-16,16.0,214,2018-04-16,16.0,0.0,0.0,214.0,769.0373831775701,484.0,1.1573967753196261,0.8049863896
182,2018-04-16,17.0,266,2018-04-16,17.0,0.0,0.0,266.0,894.2255639097745,516.5,1.2437235124210526,0.8503464872
183,2018-04-16,18.0,206,2018-04-16,18.0,0.0,0.0,206.0,683.7669902912621,472.5,0.9929934067106796,0.6238566848
184,2018-04-16,19.0,196,2018-04-16,19.0,0.0,0.0,196.0,939.9132653061224,516.0,1.1948143908081632,0.680401464
185,2018-04-16,20.0,64,2018-04-16,20.0,0.0,0.0,64.0,565.34375,378.5,0.57525380625,0.4340277832
186,2018-04-16,21.0,15,2018-04-16,21.0,1.0,0.0,14.0,603.6666666666666,556.0,0.4478429362133333,0.3740654624
187,2018-04-16,22.0,5,2018-04-16,22.0,1.0,0.0,4.0,553.8,372.0,0.23102581216,0.136701664
188,2018-04-16,23.0,3,2018-04-16,23.0,1.0,0.0,2.0,1098.0,1122.0,0.5689688954666666,0.3131710848
189,2018-04-17,0.0,1,2018-04-17,0.0,0.0,0.0,1.0,175.0,175.0,0.42315378719999996,0.42315378719999996
190,2018-04-17,1.0,1,2018-04-17,1.0,0.0,0.0,1.0,416.0,416.0,0.020505249599999997,0.020505249599999997
191,2018-04-17,2.0,3,2018-04-17,2.0,0.0,0.0,3.0,884.0,916.0,1.2292793573333334,1.2141593248
192,2018-04-17,3.0,2,2018-04-17,3.0,0.0,0.0,2.0,1262.0,1262.0,1.4723390584,1.4723390584
193,2018-04-17,4.0,2,2018-04-17,4.0,0.0,0.0,2.0,207.5,207.5,0.375929576,0.375929576
194,2018-04-17,5.0,3,2018-04-17,5.0,0.0,0.0,3.0,3352.3333333333335,4455.0,6.789308854933332,9.8201504448
195,2018-04-17,6.0,13,2018-04-17,6.0,0.0,0.0,13.0,743.4615384615385,310.0,0.9147540019692308,0.5579913376
196,2018-04-17,7.0,57,2018-04-17,7.0,0.0,0.0,57.0,484.7543859649123,328.0,1.0327407368982455,0.8152390143999999
197,2018-04-17,8.0,100,2018-04-17,8.0,0.0,0.0,100.0,445.24,380.5,0.850321632352,0.7726750872
198,2018-04-17,9.0,183,2018-04-17,9.0,0.0,0.0,183.0,653.0928961748634,356.0,0.9940241464480873,0.6630030704
199,2018-04-17,10.0,224,2018-04-17,10.0,1.0,0.0,223.0,608.4285714285714,369.5,0.9233409593285714,0.6682847256
200,2018-04-17,11.0,236,2018-04-17,11.0,0.0,0.0,236.0,680.5,384.5,0.937625444440678,0.6729450095999999
201,2018-04-17,12.0,444,2018-04-17,12.0,0.0,0.0,444.0,575.4504504504505,425.0,0.922873381499099,0.7294897887999999
202,2018-04-17,13.0,420,2018-04-17,13.0,0.0,0.0,420.0,621.447619047619,392.5,0.936825084232381,0.6782266647999999
203,2018-04-17,14.0,388,2018-04-17,14.0,0.0,0.0,388.0,863.9845360824743,387.0,1.044616271113402,0.725450876
204,2018-04-17,15.0,377,2018-04-17,15.0,0.0,0.0,377.0,775.4854111405836,411.0,1.0922964006238727,0.7251401904
205,2018-04-17,16.0,369,2018-04-17,16.0,0.0,0.0,369.0,762.0081300813008,536.0,1.0922947926243902,0.7791994848
206,2018-04-17,17.0,428,2018-04-17,17.0,0.0,0.0,428.0,664.8294392523364,431.5,0.9572005565719626,0.6993532856
207,2018-04-17,18.0,411,2018-04-17,18.0,0.0,0.0,411.0,721.4866180048662,509.0,1.076406923612652,0.7630438335999999
208,2018-04-17,19.0,391,2018-04-17,19.0,0.0,0.0,391.0,838.8823529411765,516.0,1.1076076720695651,0.7077417967999999
209,2018-04-17,20.0,104,2018-04-17,20.0,0.0,0.0,104.0,814.4519230769231,593.5,0.9347633495538461,0.6061476055999999
210,2018-04-17,21.0,39,2018-04-17,21.0,0.0,0.0,39.0,629.1794871794872,449.0,0.4352944244923077,0.2087807232
211,2018-04-17,22.0,24,2018-04-17,22.0,0.0,0.0,24.0,504.2916666666667,377.5,0.4795950045333333,0.1882754736
212,2018-04-17,23.0,10,2018-04-17,23.0,0.0,0.0,10.0,620.5,323.5,0.44372117391999993,0.23146077199999998
213,2018-04-18,0.0,12,2018-04-18,0.0,0.0,0.0,12.0,850.1666666666666,605.0,0.8335694647999999,0.5598554512
214,2018-04-18,1.0,4,2018-04-18,1.0,0.0,0.0,4.0,742.5,662.5,0.7942677363999999,0.7571408071999999
