,startdate,starthour,demand,startdate,starthour,Customer,Subscriber,td_mean,td_median,gcd_mean,gcd_median
18,2019-01-01,18,1216,2019-01-01,18,155.0,1061.0,765.0683127572016,519.0,0.890240041472652,0.6895116333515872
19,2019-01-01,19,942,2019-01-01,19,114.0,828.0,795.8550106609808,531.5,0.9005247541910802,0.7107374312534106
20,2019-01-01,20,843,2019-01-01,20,123.0,720.0,829.4428571428572,555.5,0.8800192452371015,0.6866859880422622
21,2019-01-01,21,584,2019-01-01,21,70.0,514.0,751.8561643835617,524.0,0.8979887593184845,0.650614514370079
22,2019-01-01,22,415,2019-01-01,22,45.0,370.0,731.1545893719807,504.5,0.9484485435191485,0.7230477076322629
23,2019-01-01,23,228,2019-01-01,23,29.0,199.0,733.20796460177,500.0,0.8528019954328008,0.6546406431986671
24,2019-01-02,0,159,2019-01-02,0,12.0,147.0,633.4088050314465,382.0,0.7224946302241883,0.5732675223347051
25,2019-01-02,1,99,2019-01-02,1,20.0,79.0,782.0618556701031,453.0,0.8005123452657011,0.5309585055427974
26,2019-01-02,2,54,2019-01-02,2,18.0,36.0,868.5555555555555,524.0,0.7736087377057594,0.44825743452933675
27,2019-01-02,3,43,2019-01-02,3,10.0,33.0,797.2558139534884,615.0,1.2295055145612324,0.7146254359316759
28,2019-01-02,4,79,2019-01-02,4,9.0,70.0,671.4556962025316,404.0,0.9874466790808766,0.7102032437443792
29,2019-01-02,5,389,2019-01-02,5,9.0,380.0,568.8020565552699,423.0,1.0006656304779749,0.8076584662371369
30,2019-01-02,6,1164,2019-01-02,6,11.0,1153.0,559.6311263972485,430.0,1.018709089964773,0.7882282349387377
31,2019-01-02,7,2280,2019-01-02,7,14.0,2266.0,674.6495614035088,523.0,1.163598517164325,0.884184724788265
32,2019-01-02,8,3976,2019-01-02,8,74.0,3902.0,778.3883152858222,611.0,1.22478473768405,0.941809731564599
33,2019-01-02,9,2471,2019-01-02,9,120.0,2351.0,791.7700729927008,599.0,1.0953333510968921,0.8597003788329202
34,2019-01-02,10,1378,2019-01-02,10,169.0,1209.0,842.288,610.0,1.036277005647713,0.8284368295039288
35,2019-01-02,11,1393,2019-01-02,11,205.0,1188.0,821.2541396688265,593.0,0.9283899733349616,0.7404509302882477
36,2019-01-02,12,1793,2019-01-02,12,267.0,1526.0,868.3204697986578,594.5,0.9602725645633359,0.7251311309161
37,2019-01-02,13,1916,2019-01-02,13,257.0,1659.0,795.6496083550913,531.0,0.9122529690018272,0.7111957925963129
38,2019-01-02,14,1947,2019-01-02,14,265.0,1682.0,755.3064267352186,540.0,0.9046416237642554,0.7253886824771985
39,2019-01-02,15,2136,2019-01-02,15,256.0,1880.0,764.0961989676208,569.0,0.9750748100323732,0.7734646434289477
40,2019-01-02,16,2641,2019-01-02,16,202.0,2439.0,728.6425322213798,541.0,1.0152571291722643,0.7967105140085669
41,2019-01-02,17,4307,2019-01-02,17,160.0,4147.0,724.2380952380952,570.0,1.0992934212169814,0.8476194211857431
42,2019-01-02,18,3770,2019-01-02,18,102.0,3668.0,709.1204563544707,538.0,1.0614683542324121,0.8085985062220251
43,2019-01-02,19,2323,2019-01-02,19,103.0,2220.0,694.0857389056441,515.0,0.9939675281670548,0.7644850376167133
44,2019-01-02,20,1423,2019-01-02,20,74.0,1349.0,662.6375791695989,494.0,0.9167489985884283,0.6979961860315931
45,2019-01-02,21,982,2019-01-02,21,56.0,926.0,651.6670071501533,478.0,0.9044322886269229,0.709598019668953
46,2019-01-02,22,733,2019-01-02,22,50.0,683.0,666.3579234972677,488.0,0.9835251023628522,0.7342588613486611
47,2019-01-02,23,341,2019-01-02,23,21.0,320.0,620.8826979472141,461.0,0.9865432442190597,0.7062117204594218
48,2019-01-03,0,181,2019-01-03,0,10.0,171.0,622.2388888888889,477.0,0.9049875592228216,0.7683155105026642
49,2019-01-03,1,88,2019-01-03,1,4.0,84.0,713.7126436781609,484.0,1.11219784176728,0.6996052091632966
50,2019-01-03,2,52,2019-01-03,2,2.0,50.0,681.2307692307693,402.0,0.9169259837807073,0.5947053225645671
51,2019-01-03,3,40,2019-01-03,3,5.0,35.0,870.325,504.0,0.8566942769837789,0.6690691959037438
52,2019-01-03,4,75,2019-01-03,4,3.0,72.0,527.3066666666666,379.0,0.8246177317393087,0.6274351919987305
53,2019-01-03,5,419,2019-01-03,5,1.0,418.0,545.1622911694511,419.0,1.0745692132743612,0.7922575179050259
54,2019-01-03,6,1426,2019-01-03,6,8.0,1418.0,549.0631578947368,418.0,0.9821052435324339,0.7207611610131439
55,2019-01-03,7,2744,2019-01-03,7,33.0,2711.0,650.9482129832239,492.0,1.1273995870227722,0.8510895548446062
56,2019-01-03,8,4926,2019-01-03,8,63.0,4863.0,745.3590890605938,587.0,1.2360967939745386,0.9497277896709784
57,2019-01-03,9,3196,2019-01-03,9,97.0,3099.0,707.68806764798,553.0,1.0823934321235968,0.8386190781124374
58,2019-01-03,10,1673,2019-01-03,10,103.0,1570.0,755.6714714714715,566.0,1.0138381519623036,0.810782431735617
59,2019-01-03,11,1540,2019-01-03,11,154.0,1386.0,795.5941558441558,571.5,0.9880855384044486,0.7731715812565366
60,2019-01-03,12,1782,2019-01-03,12,149.0,1633.0,745.8433464345873,535.0,0.9368554772581381,0.7163597720416954
61,2019-01-03,13,1822,2019-01-03,13,175.0,1647.0,740.4678394722375,512.0,0.9199394801382846,0.7222827057892303
62,2019-01-03,14,1995,2019-01-03,14,190.0,1805.0,746.8895582329317,534.0,0.9506707790431137,0.7413352650152598
63,2019-01-03,15,2065,2019-01-03,15,172.0,1893.0,744.0097087378641,537.0,0.9860205090543203,0.7589758679313648
64,2019-01-03,16,2669,2019-01-03,16,163.0,2506.0,697.3385826771654,523.0,0.9829357075497428,0.7880698741190528
65,2019-01-03,17,4467,2019-01-03,17,146.0,4321.0,736.5488132557098,577.0,1.1300882077747847,0.8582509125190726
66,2019-01-03,18,4071,2019-01-03,18,107.0,3964.0,704.2263455394445,556.0,1.096449408728847,0.8472820831414782
67,2019-01-03,19,2625,2019-01-03,19,84.0,2541.0,671.1330030487804,499.0,1.0073536400944225,0.7580262477864775
68,2019-01-03,20,1608,2019-01-03,20,56.0,1552.0,661.6250779787898,494.0,0.9567507781062514,0.7331622255499355
69,2019-01-03,21,1043,2019-01-03,21,53.0,990.0,669.7175792507204,488.0,0.9806548684704881,0.724965460553736
70,2019-01-03,22,692,2019-01-03,22,21.0,671.0,648.5933429811867,476.0,0.9731974411627585,0.7207784306732068
71,2019-01-03,23,477,2019-01-03,23,32.0,445.0,639.7836134453781,462.5,0.8967163847533366,0.7008493169219746
72,2019-01-04,0,272,2019-01-04,0,11.0,261.0,625.996282527881,459.0,0.9180224559727602,0.682279645006186
73,2019-01-04,1,150,2019-01-04,1,21.0,129.0,807.4594594594595,487.0,1.2331660486486502,0.7729528189452465
74,2019-01-04,2,82,2019-01-04,2,11.0,71.0,767.8536585365854,476.5,0.8901678653273929,0.5892200145637079
75,2019-01-04,3,61,2019-01-04,3,5.0,56.0,597.9016393442623,432.0,1.0132398606892863,0.6664394732878873
76,2019-01-04,4,88,2019-01-04,4,0.0,88.0,555.3295454545455,423.0,0.9344897233708729,0.6635650687745107
77,2019-01-04,5,376,2019-01-04,5,1.0,375.0,600.9333333333333,443.0,1.0306728609940956,0.7996881092865713
78,2019-01-04,6,1291,2019-01-04,6,22.0,1269.0,565.3687064291247,428.0,0.9930889768390015,0.7552591882083521
79,2019-01-04,7,2650,2019-01-04,7,30.0,2620.0,629.5336102719033,471.0,1.089482607698635,0.815737098587867
80,2019-01-04,8,4514,2019-01-04,8,50.0,4464.0,715.6227000665041,567.0,1.1906962585945755,0.9273186421982293
81,2019-01-04,9,3236,2019-01-04,9,73.0,3163.0,664.0126738794436,522.0,1.061142043612039,0.8249472470432824
82,2019-01-04,10,1718,2019-01-04,10,130.0,1588.0,762.0995923121724,556.0,1.0100932990537892,0.8089299954757807
83,2019-01-04,11,1748,2019-01-04,11,173.0,1575.0,764.5308924485125,538.5,0.9604165849725013,0.7667960565964547
84,2019-01-04,12,2054,2019-01-04,12,196.0,1858.0,738.3886994641987,509.0,0.909306356082186,0.6968547290992132
85,2019-01-04,13,2258,2019-01-04,13,229.0,2029.0,722.4409937888199,510.0,0.9005808503980672,0.6972794900606785
86,2019-01-04,14,2327,2019-01-04,14,253.0,2074.0,739.9879362343818,521.0,0.9530000523060586,0.7298719339993581
87,2019-01-04,15,2474,2019-01-04,15,217.0,2257.0,725.6019417475728,542.5,0.9889123060169192,0.7591495571094036
88,2019-01-04,16,3149,2019-01-04,16,224.0,2925.0,728.7391857506361,561.0,1.0329933396340572,0.8359143346853931
89,2019-01-04,17,4593,2019-01-04,17,192.0,4401.0,742.2363834422658,580.5,1.1040669198508755,0.858443544767856
90,2019-01-04,18,3987,2019-01-04,18,129.0,3858.0,714.7074334505273,549.0,1.0394759390595543,0.8056317674555495
91,2019-01-04,19,2475,2019-01-04,19,90.0,2385.0,700.4174757281553,546.5,0.9825348277616311,0.7949489890776477
92,2019-01-04,20,1599,2019-01-04,20,94.0,1505.0,705.5578486554097,531.0,0.9286020258747965,0.7303824458784849
93,2019-01-04,21,1190,2019-01-04,21,71.0,1119.0,715.318449873631,532.0,0.9952794078618701,0.7482543624021336
94,2019-01-04,22,928,2019-01-04,22,75.0,853.0,744.1896551724138,555.5,1.0051227112208698,0.7645604069653927
95,2019-01-04,23,702,2019-01-04,23,51.0,651.0,747.1455064194008,556.0,1.0256891749471173,0.7641637962828167
96,2019-01-05,0,446,2019-01-05,0,20.0,426.0,607.4537246049662,476.0,0.8710193673301466,0.7491978026054114
97,2019-01-05,1,159,2019-01-05,1,2.0,157.0,672.8238993710692,468.0,0.97908669567123,0.795073003396133
98,2019-01-05,2,82,2019-01-05,2,1.0,81.0,659.780487804878,465.0,0.9978516764493885,0.7708340115418697
99,2019-01-05,3,81,2019-01-05,3,4.0,77.0,627.3125,446.0,0.8534103402827554,0.6863953091182557
100,2019-01-05,4,44,2019-01-05,4,2.0,42.0,663.4651162790698,442.0,0.9185884233746855,0.5769101002789059
101,2019-01-05,5,56,2019-01-05,5,5.0,51.0,716.3090909090909,492.0,0.9134762369244417,0.7778397625931059
102,2019-01-05,6,184,2019-01-05,6,1.0,183.0,581.8478260869565,452.0,1.0370457626600806,0.764414292631002
103,2019-01-05,7,421,2019-01-05,7,15.0,406.0,596.1757719714965,461.0,0.9975210684413081,0.7987362066318254
104,2019-01-05,8,514,2019-01-05,8,16.0,498.0,561.4931773879142,415.0,0.8790085103571805,0.6670567332691819
105,2019-01-05,9,932,2019-01-05,9,37.0,895.0,559.950643776824,418.0,0.8733795104231586,0.6948365470990394
106,2019-01-05,10,1066,2019-01-05,10,30.0,1036.0,574.0169014084507,437.0,0.8624027032029437,0.6723798904285918
107,2019-01-05,11,979,2019-01-05,11,44.0,935.0,574.1371545547595,430.0,0.8131778188257498,0.6726230959977084
108,2019-01-05,12,1153,2019-01-05,12,38.0,1115.0,617.4469565217391,452.0,0.8750781663357889,0.6920022541609541
109,2019-01-05,13,1518,2019-01-05,13,68.0,1450.0,683.8516809492419,507.0,0.9081602711659609,0.7194571957853253
110,2019-01-05,14,1652,2019-01-05,14,87.0,1565.0,682.5078692493946,500.5,0.8946471717187843,0.7018000224177501
111,2019-01-05,15,1074,2019-01-05,15,65.0,1009.0,660.2014925373135,493.0,0.8501853106950298,0.6802310755682099
112,2019-01-05,16,913,2019-01-05,16,37.0,876.0,647.9594298245614,455.0,0.8257798767148835,0.666313221272896
113,2019-01-05,17,894,2019-01-05,17,53.0,841.0,688.2919463087248,491.0,0.8921016159488643,0.6857939407440224
114,2019-01-05,18,1048,2019-01-05,18,45.0,1003.0,694.9282982791588,493.5,0.9036183770304123,0.7155618752562127
115,2019-01-05,19,1134,2019-01-05,19,41.0,1093.0,684.7458075904677,496.0,0.8944013315659157,0.6865646058896828
116,2019-01-05,20,972,2019-01-05,20,47.0,925.0,684.7247422680413,501.0,0.893977539706192,0.6813449749601272
117,2019-01-05,21,787,2019-01-05,21,50.0,737.0,718.6704834605598,521.5,0.889024602024274,0.7129956852534072
118,2019-01-05,22,715,2019-01-05,22,46.0,669.0,713.6690042075736,540.0,0.9743302971721518,0.7810691467593803
119,2019-01-05,23,608,2019-01-05,23,36.0,572.0,679.202302631579,501.0,1.0084824284523763,0.7780721766545149
120,2019-01-06,0,482,2019-01-06,0,27.0,455.0,707.6237006237006,473.0,0.9791399563776761,0.7286631049823313
121,2019-01-06,1,317,2019-01-06,1,19.0,298.0,665.9369085173502,469.0,0.9614975077996794,0.7478861717382855
122,2019-01-06,2,182,2019-01-06,2,21.0,161.0,724.2637362637363,525.5,0.9934894447260545,0.7717503883470972
123,2019-01-06,3,134,2019-01-06,3,12.0,122.0,744.3656716417911,464.5,0.9107710439362451,0.6755480745336683
124,2019-01-06,4,88,2019-01-06,4,9.0,79.0,616.875,431.5,0.8215517148827686,0.643104777723279
125,2019-01-06,5,66,2019-01-06,5,6.0,60.0,739.1212121212121,481.0,0.8946643361004912,0.6659861941174934
126,2019-01-06,6,158,2019-01-06,6,9.0,149.0,631.8924050632911,473.0,0.9854116093370049,0.8321522713637828
127,2019-01-06,7,372,2019-01-06,7,27.0,345.0,653.9162162162162,470.0,0.999817144987156,0.7518300062763401
128,2019-01-06,8,839,2019-01-06,8,70.0,769.0,619.4802867383513,449.0,0.9412202045396337,0.7164292202897705
129,2019-01-06,9,1421,2019-01-06,9,123.0,1298.0,659.4633286318759,466.5,0.9335322699651075,0.7146254359316759
130,2019-01-06,10,2041,2019-01-06,10,199.0,1842.0,691.6168544830965,509.0,0.9943301358959716,0.7648014924671976
131,2019-01-06,11,2515,2019-01-06,11,236.0,2279.0,742.2609736632083,529.5,1.0081701608860663,0.7959801314541439
132,2019-01-06,12,3058,2019-01-06,12,370.0,2688.0,805.799213887979,590.0,1.0481895485743458,0.7981508510497041
133,2019-01-06,13,3157,2019-01-06,13,361.0,2796.0,857.857596948506,606.0,1.0238882444074675,0.7995942434729056
134,2019-01-06,14,2967,2019-01-06,14,386.0,2581.0,874.8358108108108,618.5,1.0516319866458594,0.8180580392847062
135,2019-01-06,15,3015,2019-01-06,15,427.0,2588.0,857.2955074875208,629.0,1.0431381953041101,0.8058466753193128
136,2019-01-06,16,2885,2019-01-06,16,318.0,2567.0,777.5936088919764,566.0,0.9827717058642704,0.7696955184093259
137,2019-01-06,17,2146,2019-01-06,17,159.0,1987.0,709.7441752096925,531.0,0.9318529119141905,0.7070587582935779
138,2019-01-06,18,1797,2019-01-06,18,120.0,1677.0,683.0963788300836,501.0,0.8886730807368757,0.6874644033680956
139,2019-01-06,19,1275,2019-01-06,19,99.0,1176.0,712.8977987421383,504.0,0.8942198338226913,0.685436853206797
140,2019-01-06,20,1010,2019-01-06,20,76.0,934.0,672.7380952380952,491.5,0.8826644221503329,0.6980417896975363
141,2019-01-06,21,758,2019-01-06,21,56.0,702.0,628.0609271523178,461.0,0.890989899065022,0.6951328108405094
142,2019-01-06,22,506,2019-01-06,22,19.0,487.0,629.0198412698413,492.5,0.9789497077533692,0.7293086153164434
143,2019-01-06,23,262,2019-01-06,23,18.0,244.0,580.7088122605364,444.0,0.8943081020539818,0.6822781270810847
144,2019-01-07,0,162,2019-01-07,0,10.0,152.0,622.1481481481482,468.5,0.8519737584985365,0.6509620062045611
145,2019-01-07,1,90,2019-01-07,1,7.0,83.0,740.5056179775281,486.0,0.9292563355150223,0.5575432129936414
146,2019-01-07,2,73,2019-01-07,2,9.0,64.0,637.25,412.5,0.7728909465725157,0.5673635319066558
147,2019-01-07,3,32,2019-01-07,3,5.0,27.0,528.40625,435.0,0.6533156565617452,0.5628021631997888
148,2019-01-07,4,76,2019-01-07,4,3.0,73.0,559.4078947368421,419.0,0.9072473690520164,0.736525285779893
149,2019-01-07,5,416,2019-01-07,5,2.0,414.0,528.3381642512078,389.5,0.9779732276164067,0.7211177479385605
150,2019-01-07,6,1246,2019-01-07,6,14.0,1232.0,586.0321285140562,438.0,0.9943606475118799,0.7565432502236937
151,2019-01-07,7,2573,2019-01-07,7,21.0,2552.0,647.1672500972385,499.0,1.0986865171198732,0.8411966815077785
152,2019-01-07,8,4200,2019-01-07,8,46.0,4154.0,714.3629647283127,570.5,1.1458791354073035,0.892734670232735
153,2019-01-07,9,2697,2019-01-07,9,29.0,2668.0,696.5566282955812,544.0,1.0336752677999193,0.8262137714056463
154,2019-01-07,10,1333,2019-01-07,10,57.0,1276.0,728.2492492492493,542.0,0.9711051869293741,0.7677889916008962
155,2019-01-07,11,1141,2019-01-07,11,70.0,1071.0,724.4890446976336,526.0,0.907218128193645,0.7101456054772963
156,2019-01-07,12,1429,2019-01-07,12,91.0,1338.0,704.1834733893558,473.5,0.8195720340334006,0.633886247551477
157,2019-01-07,13,1417,2019-01-07,13,77.0,1340.0,675.4702549575071,483.0,0.8556135324764979,0.6531405609616832
158,2019-01-07,14,1562,2019-01-07,14,84.0,1478.0,696.0064226075787,505.0,0.893784120456889,0.7039459915896444
159,2019-01-07,15,1703,2019-01-07,15,70.0,1633.0,653.6382853787434,485.0,0.9199025055355676,0.7124809049021011
160,2019-01-07,16,2371,2019-01-07,16,83.0,2288.0,696.6911392405063,532.0,1.034215854508393,0.8092646000319281
161,2019-01-07,17,3982,2019-01-07,17,73.0,3909.0,689.2088464438301,535.0,1.0502685029077221,0.8296878555726671
162,2019-01-07,18,3879,2019-01-07,18,85.0,3794.0,688.2770183131287,530.0,1.0645255077996996,0.8222863255854458
163,2019-01-07,19,2525,2019-01-07,19,39.0,2486.0,635.1666005553352,478.0,0.9566696786737773,0.7213262689990977
164,2019-01-07,20,1521,2019-01-07,20,56.0,1465.0,634.060486522025,459.0,0.9119930766228008,0.7115968658449066
165,2019-01-07,21,1043,2019-01-07,21,43.0,1000.0,628.5817307692307,446.0,0.9361327146993121,0.7033471153748981
166,2019-01-07,22,634,2019-01-07,22,37.0,597.0,646.9446202531645,490.0,0.9683126027783703,0.7685195115643508
167,2019-01-07,23,381,2019-01-07,23,17.0,364.0,627.7952755905512,440.0,0.9405511648324624,0.7009816277279375
168,2019-01-08,0,185,2019-01-08,0,7.0,178.0,640.1783783783784,435.0,0.8461542121799254,0.5756622434192282
169,2019-01-08,1,114,2019-01-08,1,8.0,106.0,736.637168141593,561.0,0.8939115181829748,0.7081808412102024
170,2019-01-08,2,53,2019-01-08,2,3.0,50.0,654.7358490566038,398.0,0.854268296903528,0.4717885273600761
171,2019-01-08,3,26,2019-01-08,3,0.0,26.0,414.15384615384613,326.5,0.723965312449017,0.5872436607053301
172,2019-01-08,4,65,2019-01-08,4,2.0,63.0,453.6923076923077,382.0,0.8309272207462443,0.6508690920140432
173,2019-01-08,5,292,2019-01-08,5,2.0,290.0,506.75,386.5,0.9080016472104823,0.7128551461172883
174,2019-01-08,6,1091,2019-01-08,6,22.0,1069.0,544.5087076076993,417.0,0.9385746230503468,0.7124809049021011
175,2019-01-08,7,2246,2019-01-08,7,25.0,2221.0,619.8170080142476,477.0,1.074891022704172,0.8156956700631475
176,2019-01-08,8,4356,2019-01-08,8,35.0,4321.0,704.902321305447,562.0,1.184200166190812,0.9061798978539113
177,2019-01-08,9,3175,2019-01-08,9,36.0,3139.0,676.0637023021129,549.0,1.071762787623759,0.8510928930404166
178,2019-01-08,10,1603,2019-01-08,10,32.0,1571.0,671.9594003747658,533.0,0.9727443109178159,0.7813047712076898
179,2019-01-08,11,1453,2019-01-08,11,72.0,1381.0,743.9682977257064,556.0,0.9828326644709094,0.759244327935933
180,2019-01-08,12,1713,2019-01-08,12,91.0,1622.0,679.0577933450088,497.0,0.8774731969545212,0.6903129797493847
181,2019-01-08,13,1740,2019-01-08,13,70.0,1670.0,692.8413793103448,491.0,0.8798891486118702,0.672003381498919
182,2019-01-08,14,1864,2019-01-08,14,88.0,1776.0,692.6043010752688,510.5,0.9454352862775658,0.7413680248942869
183,2019-01-08,15,2079,2019-01-08,15,107.0,1972.0,723.73326913818,528.0,0.9687828203825568,0.7500309482911075
184,2019-01-08,16,2688,2019-01-08,16,93.0,2595.0,718.7493482309125,554.0,1.0675621111138116,0.8423515737022984
185,2019-01-08,17,4593,2019-01-08,17,77.0,4516.0,725.9758064516129,577.0,1.11672741261117,0.8649684954670906
186,2019-01-08,18,4541,2019-01-08,18,105.0,4436.0,721.3136303484781,551.0,1.1061670809644004,0.8474776763985338
187,2019-01-08,19,2904,2019-01-08,19,70.0,2834.0,691.4076498966231,514.0,1.0186090675166644,0.7597291607299286
188,2019-01-08,20,1966,2019-01-08,20,58.0,1908.0,675.2202441505596,503.0,0.9792084226715264,0.7574440846344487
189,2019-01-08,21,1286,2019-01-08,21,45.0,1241.0,683.8569206842924,500.5,1.0114606183260877,0.7618089775270983
190,2019-01-08,22,894,2019-01-08,22,36.0,858.0,746.2337807606264,575.5,1.095348725088071,0.8450397977210797
191,2019-01-08,23,236,2019-01-08,23,11.0,225.0,681.4638297872341,525.0,0.9689077511309053,0.7203333729854735
192,2019-01-09,0,97,2019-01-09,0,3.0,94.0,595.3298969072165,423.0,0.7825938262078703,0.6891820738231829
193,2019-01-09,1,83,2019-01-09,1,5.0,78.0,552.5180722891566,336.0,0.66883513095548,0.4921691982566021
194,2019-01-09,2,81,2019-01-09,2,9.0,72.0,660.075,452.0,0.8188256298506532,0.5696786251117356
195,2019-01-09,3,36,2019-01-09,3,4.0,32.0,831.1388888888889,493.5,1.025619727785108,0.654050724227694
196,2019-01-09,4,98,2019-01-09,4,4.0,94.0,591.3061224489796,405.0,0.8990285083316342,0.7518145839154173
197,2019-01-09,5,428,2019-01-09,5,7.0,421.0,545.6285046728972,417.5,1.0180297021749884,0.760404174401535
198,2019-01-09,6,1436,2019-01-09,6,17.0,1419.0,570.7813370473538,428.0,1.003569594495511,0.7708628222333274
199,2019-01-09,7,3083,2019-01-09,7,18.0,3065.0,664.2758844530996,507.0,1.1296996260657162,0.84317633336049
200,2019-01-09,8,5368,2019-01-09,8,50.0,5318.0,705.1511367871785,555.5,1.1755665462532088,0.8946109742183126
201,2019-01-09,9,3595,2019-01-09,9,64.0,3531.0,678.8687656728894,549.0,1.0947686389711433,0.8561363915029121
202,2019-01-09,10,1792,2019-01-09,10,77.0,1715.0,716.5391498881431,532.0,0.9825439809074487,0.7540413669338772
203,2019-01-09,11,1643,2019-01-09,11,109.0,1534.0,725.592209373098,510.0,0.9569102962994084,0.7256692696108005
204,2019-01-09,12,1932,2019-01-09,12,85.0,1847.0,684.6310880829016,492.0,0.892821293548761,0.6814594549651289
205,2019-01-09,13,1936,2019-01-09,13,107.0,1829.0,671.8073347107438,483.5,0.8884751222468518,0.6852440427529682
206,2019-01-09,14,2001,2019-01-09,14,127.0,1874.0,694.7860721442886,516.0,0.9217540452914472,0.7345060318135778
207,2019-01-09,15,2185,2019-01-09,15,127.0,2058.0,690.6274060494959,527.5,0.9491331357921973,0.7620138022545614
208,2019-01-09,16,2762,2019-01-09,16,110.0,2652.0,679.2688405797102,520.5,1.0244450384160448,0.8038174214946971
209,2019-01-09,17,4575,2019-01-09,17,86.0,4489.0,699.614088820827,553.0,1.1021194289674219,0.8476194211857431
210,2019-01-09,18,4346,2019-01-09,18,83.0,4263.0,696.2221454880295,537.0,1.0885751891563897,0.8255404733622318
211,2019-01-09,19,2840,2019-01-09,19,54.0,2786.0,634.2167019027485,489.0,0.9525764132515897,0.7444735973156732
212,2019-01-09,20,1658,2019-01-09,20,57.0,1601.0,660.8900966183575,491.5,0.9455975842392763,0.7250175473647219
213,2019-01-09,21,1143,2019-01-09,21,29.0,1114.0,640.0472440944882,482.0,0.9964967741717446,0.7543445686695036
214,2019-01-09,22,776,2019-01-09,22,26.0,750.0,638.6159793814433,476.0,0.9685284667543754,0.7089310624988625
215,2019-01-09,23,444,2019-01-09,23,19.0,425.0,609.4469525959368,473.0,1.0052797568287095,0.7528443695727898
216,2019-01-10,0,207,2019-01-10,0,4.0,203.0,631.9420289855072,458.0,0.9166833884500719,0.7481067629045756
217,2019-01-10,1,103,2019-01-10,1,2.0,101.0,561.8252427184466,434.0,0.8091098877058654,0.5980565061993344
218,2019-01-10,2,65,2019-01-10,2,3.0,62.0,555.3076923076923,456.0,0.9233224523583693,0.7036937671290002
219,2019-01-10,3,49,2019-01-10,3,3.0,46.0,803.6734693877551,487.0,0.9558741344577505,0.8068805526486613
220,2019-01-10,4,73,2019-01-10,4,2.0,71.0,490.1506849315069,388.0,0.8947854437882438,0.7923395645585573
221,2019-01-10,5,406,2019-01-10,5,1.0,405.0,542.2586206896551,416.5,1.046928970031367,0.7951169150931461
222,2019-01-10,6,1304,2019-01-10,6,20.0,1284.0,541.0636503067485,407.0,0.9566874897250475,0.7018000224177441
223,2019-01-10,7,2727,2019-01-10,7,29.0,2698.0,629.7704437110377,474.0,1.0892307587235652,0.8301995079598764
224,2019-01-10,8,4794,2019-01-10,8,50.0,4744.0,681.0093906510851,550.0,1.1327856473446263,0.8959851708399618
225,2019-01-10,9,3260,2019-01-10,9,49.0,3211.0,646.8490334458423,515.0,1.0225541031533756,0.8113834243831161
226,2019-01-10,10,1603,2019-01-10,10,48.0,1555.0,651.4210854647536,478.0,0.9331077434730104,0.7407540499496282
227,2019-01-10,11,1373,2019-01-10,11,59.0,1314.0,665.3138686131387,487.0,0.8830912597205615,0.6998005840139059
228,2019-01-10,12,1605,2019-01-10,12,73.0,1532.0,618.7022471910112,442.0,0.8098056784103703,0.6304938097710796
